Time,NDVI
Jul 1981,0.4262823
Jul 1982,0.2190645
Jul 1983,0.3399839
Jul 1984,0.3872742
Jul 1985,0.2580323
Jul 1986,0.2949032
Jul 1987,0.2449678
Jul 1988,0.2230081
Jul 1989,0.3057016
Jul 1990,0.2932016
Jul 1991,0.2815968
Jul 1992,0.2209677
Jul 1993,0.3098468
Jul 1994,0.174879
Jul 1995,0.3353629
Jul 1996,0.4015968
Jul 1997,0.302242
Jul 1998,0.205621
Jul 1999,0.2566049
Jul 2000,0.2258145
Jul 2001,0.287129
Jul 2002,0.1954678
Jul 2003,0.1939032
Jul 2004,0.2550161
Jul 2005,0.3101855
Jul 2006,0.2542419
