Time,NDVI
Jul 1981,0.3857177
Jul 1982,0.1263629
Jul 1983,0.2654194
Jul 1984,0.3459274
Jul 1985,0.3270323
Jul 1986,0.5223548
Jul 1987,0.195629
Jul 1988,0.3174435
Jul 1989,0.3212258
Jul 1990,0.4860806
Jul 1991,0.3595807
Jul 1992,0.219371
Jul 1993,0.1851694
Jul 1994,0.2178065
Jul 1995,0.3692581
Jul 1996,0.4574436
Jul 1997,0.4994758
Jul 1998,0.2736532
Jul 1999,0.4318952
Jul 2000,0.3992742
Jul 2001,0.4425323
Jul 2002,0.2273226
Jul 2003,0.3606855
Jul 2004,0.3580403
Jul 2005,0.3849275
Jul 2006,0.3415161
