"","1","2","3"
"1981",26,43,75
"1982",49,46,75
"1983",41,40,69
"1984",64,50,75
"1985",17,25,75
"1986",75,50,70
"1987",52,37,72
"1988",51,50,75
"1989",50,39,75
"1990",34,50,75
"1991",75,50,75
"1992",25,39,64
"1993",61,48,75
"1994",41,41,75
"1995",32,50,75
"1996",50,25,75
"1997",69,50,75
"1998",47,50,75
"1999",43,50,75
"2000",57,50,75
"2001",65,50,75
"2002",52,48,75
"2003",44,50,75
"2004",50,50,75
"2005",37,50,75
"2006",64,50,75
"2007",50,50,75
"2008",68,43,75
"2009",36,46,75
"2010",49,29,75
"2011",56,50,75
"2012",38,50,75
"2013",38,37,75
"2014",52,50,75
"2015",41,25,16
"2016",68,50,75
"2017",21,46,75
"2018",75,50,75
"2019",55,38,75
"2020",67.0769230769231,50,75
