Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.552941176470588,0,0,0,0,0,0.552941176470588,0.552941176470588,0,0,0,0,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.409677419354839,0.409677419354839,0.409677419354839,0.409677419354839,0,0,0,0.409677419354839,0,0,0,0.409677419354839,0,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.885294117647059,0.885294117647059,0,0,0,17.4,0,0.885294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0
7,0,26.9,6.06764705882353,8.61050420168067,108.5,0,24.9,6.06764705882353,0,0,0,2.54285714285714,0,0,0,0,0,0,0,24.4,0,0,0,0,0,0,16.9,0,0,21.9,0,31.7,0,0,0,0,40.1
8,6.47142857142858,0,10.6085714285714,51,4.13714285714285,19.4,47.8,0,0,28.8,0,20.9,0,0,15.5,0,0,0,20.5,15.9,0,0,57.8,0,0,0,0,0,12.3,0,0,53.2,15.9,0,12.3,0,0
9,0,0,25.3971428571429,15.5,20.9,23.6,36,16.5,0,29.6,14.1,7.19714285714286,20.9,95,0,49.1,0,0,0,0,0,48.3,0,38.5,17.8,0,14,0,0,14.2,0,0,0,0,0,0,16.8
10,8.58857142857143,0,16.4676470588235,27.9,24.7,15.3,11.5,33.7,6.2,0,15.4,8.46764705882353,17.056218487395,22.4,75.5,0,0,51.9,14.4,43.5,0,60.1,0,16.2,18.2,9.4,19.1,15.7,8.5,11.5,6.3,23.7,0,17.3,0,16.8,15.3
