Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0147058823529412,0,0,0,0,0,0.0147058823529412,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.0121212121212121,0.0121212121212121,0,0.0121212121212121,0,0,0.0121212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
6,0.0444444444444444,0.4,0.0444444444444444,0.0444444444444444,0.0444444444444444,0,0.0444444444444444,0.0444444444444444,0.0444444444444444,0,0.0444444444444444,0.0444444444444444,0.0444444444444444,0,0.0444444444444444,0.0444444444444444,0.0444444444444444,0,0.0444444444444444,0.0444444444444444,0.0444444444444444,0,0.0444444444444444,0.0444444444444444,0.0444444444444444,0,0.0444444444444444,0.0444444444444444,0.0444444444444444,0,0.0444444444444444,0.0444444444444444,0.0444444444444444,0,0.0444444444444444,0.0444444444444444,0.0444444444444444
7,0,0,0.0323529411764706,0.0609243697478992,0,0,0,0.0323529411764706,0,0,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0.5
8,0.0371428571428572,0,2.52857142857143,0,2.49142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,0,0,0,0,0,0,0,13.7,43.5,0,0,0,0,0.5
9,0,0,14.2428571428571,0,0,0,0,0,0,0,11.6,2.24285714285715,9.2,50.3,0,23.8,0,0,11.6,0,0,0,0,0,0,0,17.8,0,0,0,0,0,0,0,0,0,0
10,2.30571428571428,0,1.86470588235294,1.6,6,3.3,0,3,14.3,2.6,3.2,1.86470588235294,4.17042016806723,3.1,19.3,0,0,26.5,4.2,6.6,0,12.6,0,3.8,1.6,7.1,2.8,2.7,0,2,3.8,3,2,2.3,0,3.1,3.6
