Time,NDVI
Oct 1981,0.7357259
Oct 1982,0.6971936
Oct 1983,0.6510323
Oct 1984,0.5973549
Oct 1985,0.6268226
Oct 1986,0.6566775
Oct 1987,0.5318065
Oct 1988,0.6468387
Oct 1989,0.6849678
Oct 1990,0.7457259
Oct 1991,0.6902903
Oct 1992,0.6372743
Oct 1993,0.5960323
Oct 1994,0.6559033
Oct 1995,0.6454517
Oct 1996,0.5012097
Oct 1997,0.4977419
Oct 1998,0.6388711
Oct 1999,0.655629
Oct 2000,0.5153549
Oct 2001,0.5995162
Oct 2002,0.5852258
Oct 2003,0.6229194
Oct 2004,0.6337904
Oct 2005,0.6149032
Oct 2006,0.5811936
