"","1","2","3"
"1981",54,50,75
"1982",54,45,75
"1983",63,50,75
"1984",75,50,75
"1985",60,50,75
"1986",75,50,75
"1987",73,50,75
"1988",62,50,75
"1989",75,50,75
"1990",46,50,75
"1991",68,50,75
"1992",28,50,75
"1993",57,50,75
"1994",75,50,75
"1995",39,50,75
"1996",75,50,75
"1997",61,50,75
"1998",73,50,75
"1999",64,50,75
"2000",75,50,75
"2001",75,50,75
"2002",66,50,75
"2003",62,50,75
"2004",50,50,75
"2005",54,50,75
"2006",49,50,75
"2007",75,50,75
"2008",75,50,75
"2009",66,50,75
"2010",73,50,75
"2011",57,50,75
"2012",54,50,75
"2013",65,50,75
"2014",75,50,75
"2015",50,50,75
"2016",50,50,75
"2017",69,50,75
"2018",75,50,75
"2019",75,50,75
"2020",75,50,75
