"","1983","1984","1985"
"1-Jan",0,0,0
"2-Jan",0,0,0
"3-Jan",0,0,0
"4-Jan",0,0,0
"5-Jan",0,0,0
"6-Jan",0,0,0
"7-Jan",0,0,0
"8-Jan",0,0,0
"9-Jan",0,0,0
"10-Jan",0,0,0
"11-Jan",0,0,0
"12-Jan",0,0,0
"13-Jan",0,0,0
"14-Jan",0,0,0
"15-Jan",0,0,0
"16-Jan",0,0,0
"17-Jan",0,0,0
"18-Jan",0,0,0
"19-Jan",0,0,0
"20-Jan",0,0,0
"21-Jan",0,0,0
"22-Jan",0,0,0
"23-Jan",0,0,0
"24-Jan",0,0,0
"25-Jan",0,0,0
"26-Jan",0,0,0
"27-Jan",0,0,0
"28-Jan",0,0,0
"29-Jan",0,0,0
"30-Jan",0,0,0
"31-Jan",0,0,0
"1-Feb",0,0,0
"2-Feb",0,0,0
"3-Feb",0,0,0
"4-Feb",0,0,0
"5-Feb",0,0,0
"6-Feb",,,
"7-Feb",,,
"8-Feb",,,
"9-Feb",,,
"10-Feb",,,
"11-Feb",,,
"12-Feb",,,
"13-Feb",,,
"14-Feb",,,
"15-Feb",,,
"16-Feb",0,0,0
"17-Feb",0,0,0
"18-Feb",0,0,0
"19-Feb",0,0,0
"20-Feb",0,0,0
"21-Feb",0,0,0
"22-Feb",0,0,0
"23-Feb",0,0,0
"24-Feb",0,0,0
"25-Feb",0,0,0
"26-Feb",0,0,0
"27-Feb",0,0,0
"28-Feb",0,0,0
"29-Feb",0,0,0
"1-Mar",0,17,8.5
"2-Mar",0,11.3,5.65
"3-Mar",0,0,0
"4-Mar",0,0,0
"5-Mar",0,0,0
"6-Mar",0,0,0
"7-Mar",0,0,0
"8-Mar",0,0,0
"9-Mar",0,0,0
"10-Mar",0,0,0
"11-Mar",0,0,0
"12-Mar",0,0,0
"13-Mar",0,0,0
"14-Mar",0,0,0
"15-Mar",0,0,0
"16-Mar",0,0,0
"17-Mar",0,0,0
"18-Mar",0,0,0
"19-Mar",0,0,0
"20-Mar",0,0,0
"21-Mar",0,0,13.2
"22-Mar",0,0,0
"23-Mar",0,0,0
"24-Mar",0,0,0
"25-Mar",0,0,0
"26-Mar",0,0,0
"27-Mar",0,0,0
"28-Mar",0,0,0
"29-Mar",0,0,0
"30-Mar",0,0,0
"31-Mar",0,0,0
"1-Apr",0,0,0
"2-Apr",0,0,0
"3-Apr",0,0,0
"4-Apr",0,0,0
"5-Apr",0,0,0
"6-Apr",1.65,0,3.3
"7-Apr",1.65,0,3.3
"8-Apr",0,0,0
"9-Apr",0,0,0
"10-Apr",0,0,0
"11-Apr",0,0,0
"12-Apr",4.8,0,2.4
"13-Apr",0,0,0
"14-Apr",4.8,0,2.4
"15-Apr",0,0,0
"16-Apr",9.1,0,4.55
"17-Apr",2.3,0,1.15
"18-Apr",1.1,0,0.55
"19-Apr",0,0,0
"20-Apr",2.9,0,1.45
"21-Apr",9.8,0,4.9
"22-Apr",12.2,0,6.1
"23-Apr",0,0,0
"24-Apr",0,0,0
"25-Apr",0,0,0
"26-Apr",4.9,0,2.45
"27-Apr",3.3,0,1.65
"28-Apr",0,0,0
"29-Apr",0,0,0
"30-Apr",0,0,0
"1-May",0,0,0
"2-May",0,0,0
"3-May",8.2,0,4.1
"4-May",0,0,0
"5-May",4.7,0,2.35
"6-May",0,5.7,2.85
"7-May",0,3.4,1.7
"8-May",0,2.3,1.15
"9-May",0,0,0
"10-May",6.8,0,3.4
"11-May",0,2.4,1.2
"12-May",8.7,0,4.35
"13-May",14.5,12.8,13.65
"14-May",8,4.8,6.4
"15-May",15.2,0,7.6
"16-May",10.3,2.7,6.5
"17-May",0,14.8,7.4
"18-May",8.4,16.6,12.5
"19-May",5.6,0,2.8
"20-May",0.9,0,0.45
"21-May",3.9,0,1.95
"22-May",14.4,0,7.2
"23-May",10.5,0,5.25
