"","1","2","3"
"1981",44,50,75
"1982",66,50,75
"1983",38,25,75
"1984",71,50,75
"1985",50,50,75
"1986",75,50,75
"1987",71,50,75
"1988",42,28,75
"1989",69,44,75
"1990",21,46,75
"1991",50,50,75
"1992",25,40,65
"1993",9,25,75
"1994",75,50,75
"1995",48,50,75
"1996",60,35,75
"1997",75,50,75
"1998",33,50,75
"1999",25,50,75
"2000",63,50,75
"2001",75,50,75
"2002",55,50,75
"2003",42,50,75
"2004",50,50,75
"2005",47,50,75
"2006",25,50,75
"2007",75,50,75
"2008",69,44,75
"2009",60,43,75
"2010",42,39,75
"2011",50,50,75
"2012",51,50,75
"2013",58,50,75
"2014",48,50,75
"2015",58,50,75
"2016",50,50,75
"2017",36,50,75
"2018",75,50,75
"2019",75,50,75
"2020",71.6153846153846,50,75
