Time,precipitation
1-10 Jan 1981,1.000747
11-20 Jan 1981,0.9410602
21-31 Jan 1981,1.530887
1-10 Feb 1981,3.341422
11-20 Feb 1981,2.786051
21-28 Feb 1981,2.058099
1-10 Mar 1981,3.799996
11-20 Mar 1981,6.490154
21-31 Mar 1981,11.60696
1-10 Apr 1981,3.650476
11-20 Apr 1981,4.977869
21-30 Apr 1981,31.17367
1-10 May 1981,4.246318
11-20 May 1981,12.22797
21-31 May 1981,7.141476
1-10 Jun 1981,9.124304
11-20 Jun 1981,14.74203
21-30 Jun 1981,40.41493
1-10 Jul 1981,116.2299
11-20 Jul 1981,98.04631
21-31 Jul 1981,130.7647
1-10 Aug 1981,100.8888
11-20 Aug 1981,131.3804
21-31 Aug 1981,102.9904
1-10 Sep 1981,33.37857
11-20 Sep 1981,31.6787
21-30 Sep 1981,19.35998
1-10 Oct 1981,31.79923
11-20 Oct 1981,6.351945
21-31 Oct 1981,6.872163
1-10 Nov 1981,5.702503
11-20 Nov 1981,4.1943
21-30 Nov 1981,10.90518
1-10 Dec 1981,1.435472
11-20 Dec 1981,1.929103
21-31 Dec 1981,2.019357
1-10 Jan 1982,5.966071
11-20 Jan 1982,2.134078
21-31 Jan 1982,2.064019
1-10 Feb 1982,5.385712
11-20 Feb 1982,6.216918
21-28 Feb 1982,2.588806
1-10 Mar 1982,23.2385
11-20 Mar 1982,13.57443
21-31 Mar 1982,4.619626
1-10 Apr 1982,5.399628
11-20 Apr 1982,5.555084
21-30 Apr 1982,9.811803
1-10 May 1982,35.56192
11-20 May 1982,9.387674
21-31 May 1982,12.83612
1-10 Jun 1982,10.65444
11-20 Jun 1982,21.66577
21-30 Jun 1982,20.27026
1-10 Jul 1982,31.49754
11-20 Jul 1982,48.00256
21-31 Jul 1982,90.93831
1-10 Aug 1982,126.6006
11-20 Aug 1982,120.2151
21-31 Aug 1982,108.6476
1-10 Sep 1982,42.5655
11-20 Sep 1982,10.66104
21-30 Sep 1982,15.72607
1-10 Oct 1982,31.09515
11-20 Oct 1982,32.92752
21-31 Oct 1982,4.635912
1-10 Nov 1982,9.398312
11-20 Nov 1982,8.466867
21-30 Nov 1982,12.85006
1-10 Dec 1982,1.486584
11-20 Dec 1982,1.748772
21-31 Dec 1982,1.71009
1-10 Jan 1983,0.9519497
11-20 Jan 1983,0.8998225
21-31 Jan 1983,1.807666
1-10 Feb 1983,4.707496
11-20 Feb 1983,4.156072
21-28 Feb 1983,2.938072
1-10 Mar 1983,2.182634
11-20 Mar 1983,2.466359
21-31 Mar 1983,2.971558
1-10 Apr 1983,5.256074
11-20 Apr 1983,5.964487
21-30 Apr 1983,7.684196
1-10 May 1983,13.93197
