"","1","2","3"
"1983",12.9237986992063,5.25207564201681,51.0625077205882
"1984",49.5334675833333,31.7227565833333,57.189289
"1985",26.6467636666667,26.6467636666667,75
"1986",25,50,54.664127
"1987",58.7734529769841,11.2845747198413,30.9919257428571
"1988",45.808534,45.808534,75
"1989",20.4416259166667,25,75
"1990",8.110088,19.741234,61.631146
"1991",34.017153,50,75
"1992",0,5.226865,55.226865
"1993",9.14678122222222,0,50
"1994",41.553668,50,75
"1995",6.396702,10.051247130112,60.051247130112
"1996",50,25,75
"1997",53.502313,50,75
"1998",3.234683,25,75
"1999",23.075618,48.075618,75
"2000",14.311152,27.981121,75
"2001",22.73705,47.73705,75
"2002",26.050354,37.084762,69.094296
"2003",20.215334,40.595798,75
"2004",23.199674,27.448974,54.2493
"2005",29.860657,44.209867,75
"2006",0,25,75
"2007",36.293535,33.212248,75
"2008",26.155046,32.029497,75
"2009",53.414289,28.15828,71.670418
"2010",31.88767,34.85217,59.85217
"2011",33.232465,40.154437,75
"2012",19.26429,44.26429,75
"2013",11.922458,36.922458,75
"2014",25,50,73.388605
"2015",14.72098,25,67.09665
"2016",20.961437,37.96071,75
"2017",6.439497,31.439497,75
"2018",46.783953,27.018507,62.59712
"2019",69.118908,39.202306,64.202306
