"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1-Jan",0.1680742,0.3927471,0.2070937,0.2556422,0.2572919,0.2572919,0.255477,0.1900568,0.2572919,0.2469329,0.2572919,0.2572919,0.2538272,0.2556422,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.21649,0.21649,0.21649,0.21649,0.21649,0.21649,0.4926544
"2-Jan",0.1680742,0.3927471,0.2070937,0.2556422,0.2572919,0.2572919,0.255477,0.1900568,0.2572919,0.2469329,0.2572919,0.2572919,0.2538272,0.2556422,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.21649,0.21649,0.21649,0.21649,0.21649,0.21649,0.4926544
"3-Jan",0.1680742,0.3927471,0.2070937,0.2556422,0.2572919,0.2572919,0.255477,0.1900568,0.2572919,0.2469329,0.2572919,0.2572919,0.2538272,0.2556422,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.21649,0.21649,0.21649,0.21649,0.21649,0.21649,0.4926544
"4-Jan",0.1680742,0.3927471,0.2070937,0.2556422,0.2572919,0.2572919,0.255477,0.1900568,0.2572919,0.2469329,0.2572919,0.2572919,0.2538272,0.2556422,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.21649,0.21649,0.21649,0.21649,0.21649,0.21649,0.4926544
"5-Jan",0.1680742,0.3927471,0.2070937,0.2556422,0.2572919,0.2572919,0.255477,0.1900568,0.2572919,0.2469329,0.2572919,0.2572919,0.2538272,0.2556422,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.21649,0.21649,0.21649,0.21649,0.21649,0.21649,0.4926544
"6-Jan",0.1680742,0.3927471,0.2070937,0.2556422,0.2572919,0.2572919,0.255477,0.1900568,0.2572919,0.2469329,0.2572919,0.2572919,0.2538272,0.2556422,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.21649,0.21649,0.21649,0.21649,0.21649,0.21649,0.4926544
"7-Jan",0.1680742,0.3927471,0.2070937,0.2556422,0.2572919,0.2572919,0.255477,0.1900568,0.2572919,0.2469329,0.2572919,0.2572919,0.2538272,0.2556422,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.21649,0.21649,0.21649,0.21649,0.21649,0.21649,0.4926544
"8-Jan",0.1680742,0.3927471,0.2070937,0.2556422,0.2572919,0.2572919,0.255477,0.1900568,0.2572919,0.2469329,0.2572919,0.2572919,0.2538272,0.2556422,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.21649,0.21649,0.21649,0.21649,0.21649,0.21649,0.4926544
"9-Jan",0.1680742,0.3927471,0.2070937,0.2556422,0.2572919,0.2572919,0.255477,0.1900568,0.2572919,0.2469329,0.2572919,0.2572919,0.2538272,0.2556422,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.21649,0.21649,0.21649,0.21649,0.21649,0.21649,0.4926544
"10-Jan",0.1680742,0.3927471,0.2070937,0.2556422,0.2572919,0.2572919,0.255477,0.1900568,0.2572919,0.2469329,0.2572919,0.2572919,0.2538272,0.2556422,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.2572919,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.174982,0.21649,0.21649,0.21649,0.21649,0.21649,0.21649,0.4926544
"11-Jan",0.1878486,0.4100309,0.5902866,0.2769204,0.2807003,0.2788361,0.2807003,0.2431511,0.3609152,0.2807003,0.2807003,0.2807003,0.3860497,0.2769204,0.2807003,0.2807003,0.2807003,0.2807003,0.2807003,0.2807003,0.1909018,0.3324511,0.1909018,0.3320441,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.2352057,0.2352057,0.2352057,0.263443884615385,0.2352057,0.2352057,0.2352057
"12-Jan",0.1878486,0.4100309,0.5902866,0.2769204,0.2807003,0.2788361,0.2807003,0.2431511,0.3609152,0.2807003,0.2807003,0.2807003,0.3860497,0.2769204,0.2807003,0.2807003,0.2807003,0.2807003,0.2807003,0.2807003,0.1909018,0.3324511,0.1909018,0.3320441,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.2352057,0.2352057,0.2352057,0.263443884615385,0.2352057,0.2352057,0.2352057
"13-Jan",0.1878486,0.4100309,0.5902866,0.2769204,0.2807003,0.2788361,0.2807003,0.2431511,0.3609152,0.2807003,0.2807003,0.2807003,0.3860497,0.2769204,0.2807003,0.2807003,0.2807003,0.2807003,0.2807003,0.2807003,0.1909018,0.3324511,0.1909018,0.3320441,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.1909018,0.2352057,0.2352057,0.2352057,0.263443884615385,0.2352057,0.2352057,0.2352057
