Time,precipitation
1-10 Jan 1981,1.680742
11-20 Jan 1981,1.878486
21-31 Jan 1981,2.119027
1-10 Feb 1981,1.64473
11-20 Feb 1981,1.968035
21-28 Feb 1981,1.814727
1-10 Mar 1981,9.179517
11-20 Mar 1981,20.20745
21-31 Mar 1981,28.32101
1-10 Apr 1981,2.410649
11-20 Apr 1981,2.660306
21-30 Apr 1981,6.164882
1-10 May 1981,4.977915
11-20 May 1981,16.63976
21-31 May 1981,9.229149
1-10 Jun 1981,6.743146
11-20 Jun 1981,15.32757
21-30 Jun 1981,43.38124
1-10 Jul 1981,74.46899
11-20 Jul 1981,81.23521
21-31 Jul 1981,77.82714
1-10 Aug 1981,91.80399
11-20 Aug 1981,90.42696
21-31 Aug 1981,91.66524
1-10 Sep 1981,16.08959
11-20 Sep 1981,24.56084
21-30 Sep 1981,15.28842
1-10 Oct 1981,8.923422
11-20 Oct 1981,1.355886
21-31 Oct 1981,1.556245
1-10 Nov 1981,2.391798
11-20 Nov 1981,2.022127
21-30 Nov 1981,2.193202
1-10 Dec 1981,1.148068
11-20 Dec 1981,1.444307
21-31 Dec 1981,1.576062
1-10 Jan 1982,3.927471
11-20 Jan 1982,4.100309
21-31 Jan 1982,2.1418
1-10 Feb 1982,2.457778
11-20 Feb 1982,2.800326
21-28 Feb 1982,2.733459
1-10 Mar 1982,6.601829
11-20 Mar 1982,5.663012
21-31 Mar 1982,3.497553
1-10 Apr 1982,6.800858
11-20 Apr 1982,2.404613
21-30 Apr 1982,4.065272
1-10 May 1982,15.17035
11-20 May 1982,18.29273
21-31 May 1982,9.524694
1-10 Jun 1982,16.5694
11-20 Jun 1982,25.60928
21-30 Jun 1982,15.43779
1-10 Jul 1982,42.7643
11-20 Jul 1982,45.59273
1-10 Aug 1982,43.34536
11-20 Aug 1982,77.13414
21-31 Aug 1982,62.25397
1-10 Sep 1982,20.18808
11-20 Sep 1982,12.95997
21-30 Sep 1982,23.56795
1-10 Oct 1982,12.11589
11-20 Oct 1982,5.875664
21-31 Oct 1982,2.408418
1-10 Nov 1982,2.754479
11-20 Nov 1982,7.064178
21-30 Nov 1982,2.964746
1-10 Dec 1982,1.356921
11-20 Dec 1982,2.462916
21-31 Dec 1982,1.518998
1-10 Jan 1983,2.070937
11-20 Jan 1983,5.902866
21-31 Jan 1983,3.328657
1-10 Feb 1983,2.548371
11-20 Feb 1983,2.849313
21-28 Feb 1983,2.733459
1-10 Mar 1983,6.601829
11-20 Mar 1983,5.847331
21-31 Mar 1983,5.10148
1-10 Apr 1983,3.167156
11-20 Apr 1983,2.106701
21-30 Apr 1983,4.065272
1-10 May 1983,11.11328
11-20 May 1983,22.82069
21-31 May 1983,18.46352
1-10 Jun 1983,34.72552
11-20 Jun 1983,15.64519
21-30 Jun 1983,15.43779
1-10 Jul 1983,55.72587
11-20 Jul 1983,75.40063
21-31 Jul 1983,79.1988
1-10 Aug 1983,48.2477
11-20 Aug 1983,53.00036
21-31 Aug 1983,71.5652
1-10 Sep 1983,9.941771
11-20 Sep 1983,11.02465
21-30 Sep 1983,7.947109
1-10 Oct 1983,3.700391
11-20 Oct 1983,2.314191
21-31 Oct 1983,2.408418
1-10 Nov 1983,2.754479
11-20 Nov 1983,4.073964
21-30 Nov 1983,2.964746
1-10 Dec 1983,1.353642
11-20 Dec 1983,0.9564238
21-31 Dec 1983,1.518998
1-10 Jan 1984,2.556422
11-20 Jan 1984,2.769204
21-31 Jan 1984,3.357717
1-10 Feb 1984,2.021782
11-20 Feb 1984,2.209618
21-29 Feb 1984,1.942565
1-10 Mar 1984,6.601829
11-20 Mar 1984,5.847331
21-31 Mar 1984,5.10148
1-10 Apr 1984,2.674408
11-20 Apr 1984,1.393463
21-30 Apr 1984,2.578116
1-10 May 1984,10.19991
11-20 May 1984,40.44041
21-31 May 1984,34.88011
1-10 Jun 1984,29.69197
11-20 Jun 1984,14.93984
21-30 Jun 1984,28.99527
1-10 Jul 1984,50.26247
11-20 Jul 1984,52.15923
21-31 Jul 1984,60.88849
1-10 Aug 1984,64.94669
11-20 Aug 1984,49.52766
21-31 Aug 1984,51.11655
1-10 Sep 1984,24.97948
11-20 Sep 1984,23.00479
21-30 Sep 1984,12.36821
1-10 Oct 1984,3.556613
11-20 Oct 1984,2.329536
21-31 Oct 1984,2.408418
1-10 Nov 1984,2.701948
11-20 Nov 1984,3.293382
21-30 Nov 1984,2.291699
1-10 Dec 1984,1.352367
11-20 Dec 1984,0.959129
21-31 Dec 1984,1.518998
1-10 Jan 1985,2.572919
11-20 Jan 1985,2.807003
21-31 Jan 1985,3.357717
1-10 Feb 1985,2.548371
11-20 Feb 1985,2.830531
21-28 Feb 1985,2.371246
1-10 Mar 1985,6.590345
11-20 Mar 1985,5.847331
21-31 Mar 1985,5.091363
1-10 Apr 1985,8.029821
11-20 Apr 1985,3.553201
21-30 Apr 1985,9.171514
1-10 May 1985,15.17035
11-20 May 1985,15.41191
21-31 May 1985,12.80383
1-10 Jun 1985,16.5694
11-20 Jun 1985,15.64519
21-30 Jun 1985,24.23015
1-10 Jul 1985,53.71201
11-20 Jul 1985,81.5143
21-31 Jul 1985,96.2309
1-10 Aug 1985,47.84136
11-20 Aug 1985,33.39465
