Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.0235294117647059,0,0,0,0,0.0235294117647059,0,0,0,0,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
7,0,0,2.58823529411765,3.64252100840336,0,0,0,2.58823529411765,0,0,0,1.05428571428571,0,33.4,0,0,0,0,0,0,0,0,0,36.9,0,0,0,0,0,0,24.7,29.9,0,0,0,0,0
8,2.10857142857142,0,7.44285714285713,29.9,5.33428571428571,0,0,0,25.8,0,25.8,0,22.8,0,0,0,0,0,0,0,0,0,28.8,19.8,0,0,0,43.9,19.8,0,0,43.9,0,0,0,0,0
9,0,0,4.18857142857143,0,0,0,36.6,0,0,0,0,4.18857142857143,0,71.7,0,0,0,0,0,33.5,23.9,0,20.8,0,25.6,0,33.4,0,0,0,0,0,22,19.2,0,0,0
10,2.18857142857143,0,2.31176470588235,4.8,3.8,6.9,3.2,2.7,12.6,0,7.2,4.41176470588235,4.50033613445378,5.8,11.6,0,0,34.9,1.4,4.2,0,14.9,0,4.4,6.6,4.4,4.3,2.1,2.6,0,1.7,1.9,1.7,1.8,0,2.9,4.7
11,4.1,5.8,0,13.5,10.8575757575758,8.3,7.1,0,2.6,4.1,5.32979797979798,0,11.3,5.9,2.1,5.05757575757576,7.3,16.8,0,0,2.4,7.5,6.65757575757576,6.7,2.8,7.3,2.1,11.2,0,8,8,4.6,0,5.5,4.1,2.1,8.1
12,11.8,0,24,6.4,3.64285714285714,0,3.64285714285714,30.3,5.5,6.8,19.7,8.4,8.9,14,3,5.5,6.9,10.1,2.5,0,4.6,7.7,16,2.2,9.8,13.4,0,9.5,9.5,5.4,3.7,35.1,0,7.2,18.8,2.2,6.7
13,23.4,12.3,9.21818181818182,0,27.6,9.1,0,6.6,53.7181818181818,42.2,18.1467532467532,38.5,22,36.9,28,9.21818181818182,0,20.5,8.3,0,0,0,5.1,36.5,0,37.5,0,40,0,14.9,7.6,20.7,43.4,50.3,40.8,8.92857142857142,0
14,30.9,39.4,28.1,21.2361111111111,76.6,0,25.7,0,6.8,17.6,46.2,22.4,19.6,53.1,10.4,22.1,0,4.4,0,6.9,0,0,19.5,17.3,11.9,37.8,6.4,6.4,44.3,10,29.7,57.4,7.9,4.7,78.3,0,22.7
15,27,16,13.8,32.4828571428571,131.2,5.8,12.4828571428571,5.8,19.6,7.1,30.2,0,19.7,106.2,73.6,13.9,8,10.6,0,5.8,9.8,7.4,45.3,22.4,19.3,16.4,0,9.8,83,13.4,7.2,55.3,30.1,16,19.4,25.8,34.2
16,39.8,0,0,22.1428571428571,36.3,46.5,24.6678571428571,7.8,21.8,0,89.4,47.6,9.3,56.7,80.3,55.3,8.4,18.5,20.8,8.2,9.3,0,12.7,15,24.1,43.8,13.9,61.3,8.4,11.6,0,0,7.3,0,30,28.2,53.6
17,0,11.5,19.5,65.3,70,54.1,33.5,9.4,50.4,9.4,39.7,18,0,87.1,43.8,19.5,12.9,11.5,19.6,35,54.1,14.4,10.1,35.5,43.1,32.2,34.3,40.9,70,24.5,12.9,13.4,46.8,40.6,8.7,51.9,92.5
18,10.5,0,39,69.5,44.0555555555556,25.3,43.5,29.4,37.5,21.2,39.7,48.7,41.9,41,43,16.8,56.2,58.3,45.8,24.7,44.7,63.1,42.4,83.5,41.3,40.7,43.6,39.6,56.6,81.3,37,37.5,7,68.5,61.6,52.4,49.8
19,50.8527777777778,48.9,74.9,97.8,49.5,73.8,69.7,29.9,65.5,44.5,64.9,90.6,58.7,93.1,101.9,66.2,81.6,58.1,44.7,42.5,77.1,41.3,89.1,49.1,98,59.9,83.7,66.8,60.3,79.6,59.4,74.9,74.1,57.7,71.3,95.5,61.7
20,43.7,39.8,110.7,62.2,52.3,148.6,97.2,86.5,48.5,71.1,77.9,63.4,104.3,100,47.8,90.8,107.7,77.4,87.8,56.2,41.3,84.5,88.8,33.9,105.8,75.4,53.3,142.4,82.4,85.1,70.8,52.5,71.5,63,58.7,60.1,55.3
21,85.7,65.5,74,89.9972222222222,70.4111111111111,129.5,60.6,63.1,64.1,73,67.4,100,120.3,46.6,75.6,172.9,68.6,106.3,136.2,82.7,71.5,75.6,72.1,78.7,112.2,66.4,99.9,87.8,106.3,132.2,105,105.3,71.9,161.3,45.5,49.4,62.7
22,59.9,40,56.9,94.2123809523809,87.2457142857143,106.2,73.8,42.5,72.7,86.5,55.9,30.3,102.7,85.5,65.5,88.9,65.1,157.2,166.7,109.5,124,144,87.4,87.8,113.3,88.6,42.2,108.5,129,134.9,83.7,124.9,116.2,124.6,93,126.7,109.8
23,66.6,66.130303030303,32.3,61.630303030303,78.630303030303,76.9,70.6,43,69.2,144.3,62.530303030303,148.2,93.5,77.4,61.3,156.4,100,163.5,143.4,78.4,140.9,72.9,86,73.2,77.3,53.5,50.9,159.5,68,75.9,104.4,64.3,58.5,63.5,146.9,85,45.1
24,62,40.3,80.3,66.4,43.1,61.8,45,49.6,41.8,83.1,61.7,79.6,89,122.8,34.9,164.9,126.6,91.9,97.2,66.2,130,44.3,126.6,120.3,88.3,67.4,122.3,152.2,93.3,58.4,72.2,123.3,107.405555555556,53.5,144,86.8,76.3
