Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0.444753837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.835422,0,11.62047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0.0138275444444444,0,0,0,0.0946535174174174,0,0,0,0,0,0,0,3.4883526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.284096057142857,0.0789635142857143,0,0,0,0.348203516602317,0,0,0,2.763723,0,0,0,0,0,0,0.205132542857143,0,0,0,0,0,0,0,2.371976,0,0,0,0,0,0,7.179639,0,0,0
7,0,0,0.442686371428571,0,0.442686371428571,0,0,0.445048108108108,0,0,0,0,0,4.48534,0,0.442686371428571,0,0,0,16.46678,0,0,0,3.743608,0,0,0,0,0,0,4.85537,8.806859,0,0,0,0,0
8,0,0,0.328949189189189,3.081975,0.742551567567568,0,6.50034,0,5.716016,0,0,0,13.94701,0,4.169827,0,0,0,0,0,0,0,23.452237,0,0,0,0,10.58159,18.389998,0,0,37.257876,0,0,0,0,0
9,0.0807829166666667,0,0.287945481231232,0,0,0.438021351351351,2.653736,0,0,0,0.0737148888888889,2.908185,0,22.731589,0,0,0,0,4.937564,16.20679,0,0,0,0,8.565442,0,5.558193,0,0,0,0,0,2.704328,0,0,0,0
10,1.87211174166667,0,0.494072945945946,9.55069873243243,0,1.046272,1.65652910960961,0.54335027027027,12.997445,0,3.294356,0,0.954549055555556,0,11.1082611,0,0,40.27011,0,5.39901,0,7.235529,0,63.08065,4.55558,17.51128,4.795686,0,0.6797397,0,0,0,0,0,0,0,0
11,0,6.061287,0,29.87383,31.62293,13.78835,0,0,0,3.5887,1.10702555555556,0,0,0,0,0.159594555555556,0,6.946735,0,0,0,0,0.241870527777778,5.745404,0,9.507071,0,11.434221,0,2.111797,15.76621,0,0,3.032355,7.519258,0,6.292955
12,7.2586662359197,0,10.1846633722689,4.01862,1.04517333333333,0,2.62199342084033,15.11903,0,0,33.82209,2.17333,13.5344,21.894637,0,0.9276577,4.336118,18.398458,0,0,0,0,6.702401,0,4.665851,13.179028,0,4.195724,3.264856,0,7.121905,43.282683,0,0,24.222736,0,10.40866
13,0.3834989,0,20.1841686325397,0.776032527777778,6.403386,0,0,0,19.252226,47.997208,0,16.019064,4.984213,16.97888,8.94611577142857,2.171771,0,5.3314,0,0,0,0,0,8.251265,0,24.436479,0,25.626341,0,0,0,0,26.757564,8.443363,12.69848,5.890476,0
14,0,20.233495,6.81220528285714,1.44818853285714,43.334027,0,4.45709002777778,0,0,0,25.276494,1.656229,0.9804109,68.409786,2.450822,4.033682,0,0,0,0,0,0,3.931593,0,0,24.88509,0,0,20.811989,2.271059,11.96679,42.074551,0,0,38.510956,0,10.62757
15,1.691782,0,0,9.86650625714286,143.581854,0,2.85549430555555,0,9.334731,0,13.990343,0,18.156354,56.2276,45.969464,11.7181812571429,0,0,0,0,0,0,11.105041,0,0,7.564678,0,5.359586,170.406976,4.01797,0,31.888227,0,4.473579,10.4701,28.50777,15.578306
16,45.16304,0,0,0.4624774,90.244811,37.121438,31.5759925555556,0,11.314895,0,106.139011055556,67.275066,0,32.184871,14.637658,31.347924,0,2.310167,0,0,0,0,0,5.608343,0,11.972501,8.914431,59.603913,0,0,0,0,0,0,12.883163,4.933245,67.270585
17,2.48488191666667,0,0,7.114151,40.255743,16.624266,32.74921,0,14.334277,0,8.72462533333333,0,0,40.690833,19.589401,0,3.769676,0,0,26.178271,26.804137,0,0,0,3.350691,0,28.3377,11.997726,29.486163,0,0,0,35.960038,18.055215,0,34.799527,82.133932
18,4.25948122857143,2.73786233333333,15.5566016388889,69.6925848055556,24.3691644785714,0,9.620732,11.4805,133.957462,0,24.079358,20.40993,49.10892,48.118408,20.160187,129.71496,39.947194,30.168982,16.086833,10.993666,13.2088,24.11542,36.0366095,62.794151,9.893929,19.959887,32.235136,34.994974,33.156198,36.394433,6.663463,11.110811,0,57.467831,33.286472,20.911063,57.641065
19,32.7386740882353,8.932767,45.121014,68.0338720882353,31.0232850857143,44.974348,75.572705,0,8.0552058,17.134422,171.807707,119.02983,63.0014397017274,49.218906,72.384453,77.802072,103.65738,19.221369,48.090296,8.10369,25.577538,6.520733,45.593121,38.88955,59.536636,37.328462,68.882848,10.559647,91.754909,64.62062,21.735881,104.781904,26.15245,49.504003,113.569109,92.111767,36.757316
20,48.6792117583333,35.515967,97.851192,182.366276,45.290924,122.236732,57.345112,54.213719,65.938049,75.529052,128.266616,62.2212144444444,153.750472,89.881513,128.04731,63.477778,71.828043,37.284301,50.208232,31.3861743,26.530655,28.386075,49.146018,32.64016,63.197917,51.757761,51.636352,96.111033,27.124766,51.169949,58.152913,72.260379,45.508348,98.325343,33.913305,35.637812,41.901025
21,95.8548682222222,40.188947,109.98126,95.4682966388889,37.8719129166667,145.029154194444,109.152316,92.469494,71.789292,132.420658,77.424428,62.0955657,129.448349,54.11453,190.026346,164.590316,56.583006,68.333793,67.162425,71.747532,36.301978,22.159454,74.184691,111.682071,152.309769,44.770697,118.804584,60.639093,53.28312,83.881647,150.648365,122.820973,92.391061,126.879306,49.0029,26.296153,56.492068
22,125.45619,17.53775,6.582543,237.009735766667,41.588535,137.662106,103.40892675,33.6718797222222,108.040795,77.933715,84.967348,10.855198,94.035938,89.123557,63.790327,115.166159,107.786738,72.3592429,81.915568,52.7515406,115.385007,67.585557,72.489975,104.901536,86.971852,36.942247,20.252517,81.678681,66.531308,112.752038,53.849665,119.770298,79.180576,99.08533,123.512441,98.280255,45.83102
23,47.460087,39.5432309428571,7.26302436111111,65.93830725,39.6220698333333,122.36938,52.099047,28.472923,182.393177,151.360775,23.5148821095238,154.648056347222,63.851053,62.122881,75.790631,108.568931,115.819837,126.889263,78.98993,53.663812,91.434231,44.658438,35.715735,50.863695,77.67869,52.353474,68.757114,132.625223,38.749825,45.552341,86.8125,55.6089875,47.606489,48.62006,139.464169,158.865772,7.784813
24,22.282197,30.346816,140.711982,107.6514811,64.556659,26.936898,11.514293,24.284963,72.4057722416667,52.49581,88.788777,85.551747,92.206753,141.603956,22.23642,72.8024217,152.594994,42.974656,42.4099867,30.166884,68.476826,22.782048,58.172482,78.062627,74.814887,38.3445,128.230628,122.029237,56.864141,52.212867,75.933391,109.365333,98.861258,106.855744,142.70469,94.511541,87.71575
25,60.746756,42.9291402320261,89.252303,173.635157577778,56.296984,71.988891,43.4605316764706,140.383496,89.65037,41.120263,54.0177976764706,60.248788,48.944029,49.285997,0,24.417658,39.579161,27.114252,28.672523,40.982318,16.2480718,5.38915,33.300213,57.95633,82.15223,60.69173,21.800029,39.244651,17.183926,28.904116,55.8603098,106.362821,81.489343,40.829387,35.080689,99.257549,59.902406
26,21.8165354705882,31.791715,4.95422447058824,20.698066,57.383455,55.2100051848739,1.18969316666667,51.72569,0,9.55761875,0,27.143915,1.43459471428571,0,4.972332,26.363986,17.82255825,7.769022,7.529037,29.082052,12.691834,9.699011,6.370506,3.465925,26.41948,5.921699,0,18.492863,5.128902,2.815074,8.041711,26.265062,31.370435,26.910742,2.951164,20.090692,23.721159
27,0,7.67095305555555,6.11839,40.430586,0.561502637142857,2.728088,61.51694,29.291533,15.451653,0.561502637142857,3.847057,12.50453625,0,18.724126,0,12.5141268333333,0,7.999664,0,11.500143,12.183322,0,16.381052,0.8445493,0,5.095025,0,0,4.992867,0,23.66025,3.829664,26.495785,16.232206,9.05973,0,27.056018
28,0,0,0,70.8256082777778,0.8438048,13.796622,0.404681055555556,0,25.223875,0,7.194505,0,0,0,2.463593,11.2019576388889,7.996058,9.198598,0,0,0,0,1.879305,0,0,6.659917,0,0,0,0,34.36859,23.437917,0,0,0,0,123.222612
29,0,0,0,0,18.8111,41.3508605833333,8.885446,0,0,0,0.675587138888889,0,0.594386971428571,0,19.9158769714286,0,11.6025933,14.765065,0,2.344932,0,6.258718,0,3.337945,0,0,0,0,0,0,8.208128,5.164545,4.467196,5.924402,0,18.455073,28.799441
30,0,0.568046763492064,0.673783666666667,4.78354033333333,5.260153,0,0.176607,0.176607,2.681782,6.00846,18.909939,0,1.28915,0,40.6768024857143,0,0,17.299705,0,4.195104,0,0,0,17.433288,0,2.368854,0,0,0,0,0,0,7.615609,0,0,0,0
31,0.129233138888889,0.599695428571429,0,0,0,0,0.865018123015873,0,0,4.652393,0,0,0,0,0,0,0,5.044861,0,0,0,2.198491,0,0,0,0,0,0,0,32.778916,0,0,0,0,0,0,20.98934
32,0,0.454220070588235,0.4285464,0.259445794117647,0,0.454220070588235,0,0,0,0,0.182169970588235,0,0,6.193779,0,0,0,0,0,0,0,0,8.821157,0,0,0,0.0126043058823529,0,0,0,0,0,0,0,0,0,0
33,0,0.394773428571429,0,0,0,0.394773428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.81707
34,0,0,8.271917,0,0,0.28078843015873,0.236340485714286,0,0,0,0,0,0,0,0,0,0,1.600126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
