"","1","2","3"
"1981",39.026878,50,75
"1982",47.63233,40.72121,75
"1983",54.2587,40.72121,75
"1984",59.61191,50,75
"1985",43.32748,40.72121,75
"1986",64.06878,50,75
"1987",62.2561,37.2561,75
"1988",43.32748,40.72121,75
"1989",40.00901,37.40274,75
"1990",52.60627,50,75
"1991",64.06878,50,75
"1992",43.32748,40.72121,75
"1993",51.91462,50,75
"1994",62.34368,50,75
"1995",52.60627,50,75
"1996",54.2587,40.72121,75
"1997",72.81877,50,75
"1998",53.11086,40.72121,75
"1999",52.60627,50,75
"2000",62.27779,48.7403,75
"2001",52.60627,50,75
"2002",52.60627,50,75
"2003",52.60627,50,75
"2004",52.60627,50,75
"2005",59.3979,50,75
"2006",45.00194,42.39567,75
"2007",63.58326,50,75
"2008",68.17813,50,75
"2009",72.41904,47.41904,75
"2010",46.54882,42.39567,75
"2011",50.57963,44.73076,75
"2012",52.60627,50,75
"2013",50,50,75
"2014",44.1123,40.30942,75
"2015",52.83589,49.03301,75
"2016",50.29605,42.49032,75
"2017",53.80288,50,75
"2018",73.01261,50,75
"2019",72.99409,50,75
"2020",62.1044412307693,50,75
