Time,NDVI
Jul 1981,0.4451613
Jul 1982,0.3816774
Jul 1983,0.3250323
Jul 1984,0.4934517
Jul 1985,0.522871
Jul 1986,0.5417742
Jul 1987,0.5692904
Jul 1988,0.3986452
Jul 1989,0.5273226
Jul 1990,0.4225161
Jul 1991,0.4159032
Jul 1992,0.4252581
Jul 1993,0.5051936
Jul 1994,0.6017097
Jul 1995,0.4587097
Jul 1996,0.5988065
Jul 1997,0.7032581
Jul 1998,0.4827097
Jul 1999,0.4739355
Jul 2000,0.4134194
Jul 2001,0.637871
Jul 2002,0.6011935
Jul 2003,0.4730968
Jul 2004,0.6559033
Jul 2005,0.482871
Jul 2006,0.5864839
