Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.01,0,0.01,0.01,0,0,0.01,0.01,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577777777777778,0,0,0,0,0,0,0,9.4,23.9,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.467741935483871,0.467741935483871,0.467741935483871,0.467741935483871,0,0,0.502941176470588,0.970683111954459,0,0,0,0.970683111954459,0,0,17.1,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0387096774193548,0.0387096774193548,0.0387096774193548,0,0,0,0.0659824046920821,0.0659824046920821,0,0.0659824046920821,0,0,0.0272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0.5
6,1.61111111111111,14.5,3.69934640522876,27.8669934640523,1.61111111111111,0,1.61111111111111,2.34346405228758,16.1111111111111,1.35588235294118,18.7111111111111,1.61111111111111,2.34346405228758,0,1.61111111111111,1.61111111111111,1.61111111111111,0,1.61111111111111,1.61111111111111,1.61111111111111,0,1.61111111111111,1.61111111111111,1.61111111111111,0,1.61111111111111,1.61111111111111,1.61111111111111,0,1.61111111111111,1.61111111111111,1.61111111111111,14.5,1.61111111111111,1.61111111111111,1.61111111111111
7,0,18.5,5.46470588235295,9.17042016806723,75.6,0,21.3,26.7647058823529,0,0,0,3.70571428571428,0,18.5,31.3,0,0,0,0,60.4,0,0,0,0,0,0,22.8,0,0,0,0,25.8,0,0,0,0,20
8,6.24285714285714,13.9,12.2714285714286,27.3,6.02857142857142,0,22.5,0,0,21.3,29,16.4,0,0,33.8,8.6,0,0,28.1,0,0,8.6,39.7,57.8,7.9,0,10.6,0,0,0,9.2,32,8.6,12.6,10.2,0,31.4
9,14.1,0,22.4971428571429,0,28.8,0,28.5,22.6,14.1,0,20.5,8.39714285714286,0,62.8,27.8,38.5,0,14.6,0,63.4,0,0,0,18.6,16.6,0,42.5,0,0,45.2,12.2,0,13.2,0,19.8,0,49.1
10,9.64571428571429,0,8.25294117647058,25.4,18.4,34.9,12.1,12.8,0,10,55.2,8.25294117647058,17.8986554621849,11.4,50.5,0,0,68.1,7.4,54.2,7.8,38.5,0,27.8,9.2,11.2,18.1,21.8,20.9,15,12.2,11.7,0,23,0,15.4,25.2
11,44.8,20.2,8.2,32,19.6666666666667,13.8,19.1,4.6,0,5.9,21.0888888888889,16.4,37.1,35,8.5,18.5666666666667,19,46.4,0,9.9,22.4,35.7,33.2666666666667,38.1,35.9,18,0,44.7,4.3,40.9,35.3,7.8,0,39.2,0,5.6,38.9
