T2,MODIS HAIN ET
Jul 2000,40.5
Jul 2001,19.9
Jul 2002,14.4
Jul 2003,107.9
Jul 2004,53.2
Jul 2005,88.3
Jul 2006,99.5
Jul 2007,100.2
Jul 2008,102.8
Jul 2009,72.2
Jul 2010,82.5
Jul 2011,21.8
Jul 2012,85.2
Jul 2013,25.1
Jul 2014,55.6
