T2,MODIS HAIN ET
Oct 2000,25.1
Oct 2001,16.6
Oct 2002,7.3
Oct 2003,49.1
Oct 2004,38.3
Oct 2005,86.8
Oct 2006,60.7
Oct 2007,93.9
Oct 2008,77.9
Oct 2009,59.2
Oct 2010,85.4
Oct 2011,65.4
Oct 2012,62.6
Oct 2013,75.8
Oct 2014,57.3
