Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0419354838709677,0.0419354838709677,0.0419354838709677,0,0,0,0.066177908113392,0.066177908113392,0,0.066177908113392,0,0,0.0242424242424243,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.6
6,2.44444444444444,22,3.6532679738562,3.6532679738562,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,1.20882352941176,18.7444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,27.2444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444
7,0,17.1,3.33823529411765,5.70394957983194,23.2,0,0,3.33823529411765,0,0,0,2.36571428571429,0,20.2,27,0,0,0,0,14.8,0,0,0,34.1,0,0,34.9,0,0,0,9.4,15.6,0,0,0,0,0
8,5.45142857142856,17.6,10.6,30.5,5.14857142857143,0,15.7,0,17.7,15.8,12.1,0,19.8,12.1,13.6,0,0,0,12.1,0,0,0,47.5,38.1,0,0,0,0,0,0,0,19.8,20.4,22.8,0,15.7,39.7
9,0,0,25.2942857142857,0,17.4,0,34.4,10.2,0,0,25,5.29428571428571,0,54.1,0,8.9,0,0,34.2,47.5,0,0,0,14.1,15.6,0,24.2,0,0,40.1,0,0,33.1,0,0,0,30.8
10,5.96,0,13.4529411764706,20.6,20,16.8,3.6,11.5,24.4,7.3,24.1,5.7529411764706,11.7129411764706,16.7,37,0,0,47.9,0,15.9,0,22.9,0,14.2,9.6,4.9,5.4,13.6,10.3,9.5,7.2,11.6,3.2,9.2,0,14.3,14.8
