Time,NDVI
Jul 1981,0.2907178
Jul 1982,0.08241129
Jul 1983,0.1802339
Jul 1984,0.32875
Jul 1985,0.1924194
Jul 1986,0.4984839
Jul 1987,0.2334194
Jul 1988,0.2865242
Jul 1989,0.2702581
Jul 1990,0.3681049
Jul 1991,0.2670887
Jul 1992,0.178621
Jul 1993,0.1768871
Jul 1994,0.1644597
Jul 1995,0.2785645
Jul 1996,0.3949032
Jul 1997,0.4224597
Jul 1998,0.2678468
Jul 1999,0.3795565
Jul 2000,0.3224678
Jul 2001,0.3122258
Jul 2002,0.1765242
Jul 2003,0.2741855
Jul 2004,0.2954677
Jul 2005,0.2881774
Jul 2006,0.2744516
