"","1","2","3"
"1983",35.2,34.5,75
"1984",64.2,50,75
"1985",28,33,75
"1986",73.9314285714286,50,70.3
"1987",71.9861111111111,41.1861111111111,69.2
"1988",20.5,35.9,75
"1989",43.0203174603175,37,75
"1990",38.1,46.9,75
"1991",60.1,50,75
"1992",46.5,36.9,61.9
"1993",72.9,47.9,75
"1994",60.9,50,75
"1995",65.1,44.4,75
"1996",58,33,75
"1997",75,50,75
"1998",60.8,50,75
"1999",34.6,50,75
"2000",57,50,75
"2001",63.8,50,75
"2002",61.7,50,75
"2003",64.8,50,75
"2004",49.1,50,75
"2005",34.5,50,75
"2006",42.7,50,75
"2007",67,50,75
"2008",73.3,48.3,75
"2009",59.8,49.2,75
"2010",73.2,50,75
"2011",75,50,75
"2012",54.6,50,75
"2013",58.6,50,75
"2014",41,35.8,75
"2015",71.8,50,69.6
"2016",75,50,75
"2017",34.2,50,75
"2018",75,50,75
"2019",75,50,75
