Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833333333333333,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0193548387096774,0.0193548387096774,0.0193548387096774,0,0,0,0.0193548387096774,0.0193548387096774,0,0.0193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
6,3.27777777777778,29.5,5.86307189542484,5.39836601307189,3.27777777777778,0,3.27777777777778,3.74248366013072,3.27777777777778,2.12058823529411,24.5777777777778,3.27777777777778,3.74248366013072,0,3.27777777777778,3.27777777777778,3.27777777777778,0,19.0777777777778,3.27777777777778,21.7777777777778,0,3.27777777777778,3.27777777777778,3.27777777777778,0,19.0777777777778,3.27777777777778,3.27777777777778,0,3.27777777777778,3.27777777777778,3.27777777777778,0,19.7777777777778,3.27777777777778,3.27777777777778
7,0,0,3.01764705882353,5.46050420168067,25.9,0,0,3.01764705882353,13.5,0,28.5,2.44285714285714,0,23.8,28.5,0,0,0,0,13.5,0,0,0,28.5,0,0,0,0,0,0,0,25.9,0,0,0,0,0
8,3.53142857142857,12.5,7.05142857142857,25.5,3.52,0,0,0,0,0,0,0,0,0,19.5,0,0,0,26.6,0,0,10.1,29.7,39.7,0,0,8.4,9.5,0,0,0,21.6,9,11.6,0,0,23.1
9,0,0,4.16285714285715,0,0,0,25.1,11,0,0,12.3,4.16285714285715,11.9,47.9,0,9.1,0,0,9.7,32.5,8.4,0,0,9.7,16.8,0,22,0,0,27.9,0,0,8.4,8.7,0,0,20.3
10,3.85714285714286,0,8.26764705882353,14.5,12.8,14.6,0,6.4,4.6,3.7,13.7,3.76764705882352,7.62478991596639,6.6,22.5,0,0,36.8,0,16.4,3,17.3,0,11.8,11.3,6,7.6,5.1,6.4,6.4,4.4,0,0,10.2,0,6.5,10
11,23,12.4,2.8,15.2,13.0212121212121,9,12.3,0,0,3.7,9.42954545454546,3.7,20.8,16,6.7,12.4212121212121,3.7,22.5,0,4.6,2.8,15.6,11.1212121212121,9.9,7.8,7.8,2.5,19.3,0,20.1,16.9,4.3,0,16.1,5.2,6.8,11.4
12,20.8,0,24.1,15.8,4.61142857142857,3,8.41142857142857,37,0,7.2,21.8,7.3,10,5.2,3.4,7.5,4.1,10.8,0,0,6.5,6.6,16.7,7,9.3,6.2,0,8.4,8,3.3,8.3,34.9,0,10.7,20.1,8.4,9.3
13,14.8,12.9,6.67575757575758,6.3,10.8,0,0,0,20.4757575757576,16.9,8.01575757575757,7.4,9.8,12.5,4.1,4.37575757575758,0,9.5,9.6,0,2.5,0,11.8,5.9,0,15.4,0,25.3,0,7,5.1,4.3,25.9,21.1,14.5,3.64,0
14,20.8,10.2,4.7,7.02777777777778,19,0,4.7,0,5,5.8,15.5,6.1,14.9,16.8,6.8,7.1,0,0,0,4.1,3.7,0,10.6,2.2,5.7,4.6,5.7,2,18.1,3.7,5.2,11.2,2.5,0,25,3,8.3
15,22.8,0,3.5,13.9457142857143,52.1,3.6,3.94571428571429,3.6,8.9,0,0,0,8.7,52.5,23.9,4.2,4.2,0,4.7,0,5.2,0,21.6,5.2,3.8,5.4,0,0,39.2,0,0,14.8,8,0,0,3.4,8.2
