Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.649399605855856,0,0.0715153626984127,0.0207558702702703,0,0,0.0362160571428571,0.0362160571428571,0,0,0,0,0,0,0,0.6587469,11.0434622,0,0.250131111111111,0,0,0,0,0,0.6088151,0,0,0,0,0,0,0,0,0,0,0,0
2,0.332102113213213,0.0165025,0.0346029483483484,0,0,0,0,0.297984594594595,0,2.2508247,0,0,0,0.6105925,0,4.351907,0,0,0,0,4.613585,0,0,0,0.6887014,11.02543,0,0,0,0,0,0.7744016,0,0,0,0,0
3,0.0495040650793651,0,1.130048,0,0,0,0,0.151528485405405,0.0429632492492492,0.3294221,0.0102520628571429,0,0,0,0,0,0.0102520628571429,0,0,0,4.986246,0.00786178,0,0,0.428202,0,0.2751623,0,0.3588222,0,0,0,0,0,0,0,0
4,0,0.0217994472222222,0,0,0,0,0.0512923513513514,0.191858756006006,0,0,0,0.009142825,0,0.3291417,0,5.5884292,0,0,0,0,0,0,0,0,0,0,0,0,1.897817,0,0,0,0,0,1.1502608,0,0
5,0.186825671008403,0.221349926470589,0.131797941176471,0.0972736857142857,0,1.492505,0,0.338408683227345,0.131797941176471,0,0.195034006143538,0,0,0,0,0,0,0,0,0,0,0,2.318715,0,0.6372725,0,0.391415,0,0,0,0,4.794947,0,0,4.116203,0,2.7112034
6,0.3789564,3.789564,2.0468969263299,4.57417105714286,1.37205540277778,17.949881,0.3789564,3.25899024247104,0.3789564,0,8.9413554,22.5735004,3.2999153,0.6344727,0.3789564,0.9879296,0.3789564,0,0.399510728571429,0.3789564,7.4235364,0,0.3789564,0.3789564,0.3789564,0,1.6036904,0.3789564,0.3789564,0,0.3789564,0.3789564,0.3789564,0,4.9027294,1.17744,14.0606564
7,0,0,6.91762688015873,0.145128194444444,4.70492368571429,0,0.00794477837837838,0.113759216216216,4.691292,0,0,1.6173871,0,6.563447,3.887814,0.495832685714286,0,0.2939568,0,5.22442,0,0,0,6.75303,0,0,0,0,0,0,0,16.051255,0,0,0,0,0
8,7.786105,4.619258,1.14211710810811,4.702135,0.784359972972973,0,0,0,14.57013,0,0,0,23.8885424,0,0,0.266054837837838,0,0,5.224771,0,0,5.973507,27.099746,14.0017688,0,0,0,0,16.287886,0,0,4.82036,0,0.9780998,0,2.727905,50.24204
9,0.234691966666667,0,0.602696744444445,0,3.9215493,1.2268,31.682137,3.602552,0,0,8.45558477777778,0,15.40537,32.690609,0.5172691,0,4.930397,0,0,33.5487688,0,0.39036,10.76368,8.3563081,3.977871,0,6.799714,5.867848,0,13.122727,0.3757381,0,3.155113,0,0,0,5.366544
10,50.4391088777778,0.7038592,27.2221248378378,2.46258164324324,24.495984,2.132356,0.797974959234235,2.26131443243243,0,0,0,0.500296678378378,1.27668129166667,0,14.807739,3.1348732,0,26.137261,0,4.073977,0,8.4788767,0,41.6126625,54.38018,2.832744,0,0,1.028598,0,0,3.18749,0,12.202657,0,11.960314,0.2324376
11,7.69603,4.8675138,15.121203,32.724028,30.62417,0,39.2784503888889,0,0,0,22.9144509111111,1.544883,9.9184073,8.04836,18.24185,19.5435255388889,0,9.697485,0.3190463,0,0,2.622258,6.29551625277778,23.60164,0,10.73576,0,10.2954391,0,5.0728858,21.214578,0,0,0,0,0.560836,0.8278641
12,13.0594745043884,0,3.05637674327731,13.2275411,1.31492170555555,0,2.95280111470588,34.295283,0,0,15.7057574,2.168747,9.018271,0,2.9751324,0,0,18.966561,0,0,0,0,27.695339,3.53107,2.1082433,24.07854,0,4.7319336,0.3380504,0.5201071,0,14.419633,0,3.023967,46.062816,1.486635,8.140899
13,5.1764466,11.12346,19.8152257844444,13.7043496944444,0,0,0,0,41.780458,22.513175,3.253356,1.626579,5.594833,5.859709,3.73997164,12.957782,0,9.310462,4.3076926,1.662697,0,0.2716151,7.378427,0.2531461,2.0972744,16.113076,0,43.773282,11.91764,12.17425,3.7940889,0,37.508681,3.9438094,3.962839,5.590797,0
14,89.75602,21.2818989,10.8291740285714,18.9385426119048,67.4445357,2.018736,1.36270522222222,0,0,0,21.1848788,8.4993147,15.678536,18.4912615,1.529584,5.2823071,0,0,0,2.928535,0,0,3.831789,0,10.0340868,0,0,1.065399,22.753409,0,3.006724,5.690776,0,11.77865,24.748123,0,3.861455
15,12.31043,5.282729,0,0.7614522,62.96542,0,1.57118338888889,0,5.780618,0,0,0,4.497499,17.4636036,8.258253,0.7614522,0,0,0,0,0,0,10.968414,0,0,0,0,0,37.084138,0,0,10.76187,0,0,0,0,0
16,31.037236,2.5361938,0,0,25.691047,0.4093091,1.62677144444444,0,5.459453,0,42.4170654444444,1.566392,2.158059,33.82375,9.770446,6.1323108,0,2.486235,0,6.2251502,0,0,0,0,7.693816,4.108148,0,0,0,0,0,0,0,0,0,0,54.349247
17,0.615303458333334,0.3601179,3.5187549,0,9.471169,0,35.29119,0,17.134084,0,0.314798416666667,4.4887424,0,14.548544,1.784983,3.0698371,0,0,0,0,5.847803,0,0,0,3.690333,15.357811,0,1.556884,19.066514,0,0.238454,1.587111,6.799965,0,1.6648737,5.214465,38.62712
18,2.05275387142857,4.66818283055556,1.050581175,49.6146058888889,7.17347714642857,0,28.711643,5.588142,11.799873,5.012159,1.6480111,42.287461,0,13.6713781,6.3220654,6.2037052,14.2829903,10.697995,14.295186,0,35.285606,6.783783,12.571727,20.266745,2.328435,0,0,13.24967,11.574314,6.521541,22.073435,1.8718083,5.196631,7.1336945,0,0,7.906341
19,1.07193950588235,3.822532,17.4744752,40.4219175058823,18.1195619228571,35.283658,14.797336,9.843384,81.061253,0,23.7528507,21.56452,12.0671761898506,21.464128,88.7760162,11.1187181,42.84534,28.458652,0,8.241126,13.4142131,17.0880957,27.438511,34.095809,60.077447,34.61922,40.956547,39.640332,7.689765,18.803003,20.2578141,1.376153,17.652636,30.4789858,71.0309137,28.120102,22.364109
20,10.5846703972222,0,11.296106,28.97967,21.153701,72.480889,43.0162016,20.80048,31.36463,35.997831,95.0246373,43.415853125,52.752042,45.275705,7.902292,56.2853724,76.9156767,38.429732,25.483175,9.9064469,18.000002,39.606658,30.952408,1.0911892,54.946394,36.821943,34.0612149,143.892761,21.185527,71.787251,66.035782,16.5960495,40.623423,76.567676,13.60603,22.245959,20.181811
21,79.3141923333333,28.486255,62.541382,92.0269103611111,14.4851541944444,178.060109805556,2.452742,74.91809,74.648859,257.36488,62.932616,49.886401,180.632887,94.225017,65.344833,127.92357,163.831694,70.651304,59.61667,54.325687,37.725155,5.385484,77.917692,46.596978,113.551897,93.12389,84.230115,81.10728,61.454459,95.554258,81.694883,106.091248,5.348748,93.316946,43.935236,30.188817,39.755419
22,151.9083487,3.776943,75.793564,186.184574175,30.607688,145.101167,46.6466180222222,10.3113804833333,21.1110397,113.4810364,16.5587909,11.8329,68.196207,92.840428,48.008843,83.573745,99.580857,85.316187,77.657473,57.3724156,82.702262,58.86645,40.713173,98.809538,74.051967,34.671689,28.7235236,83.295503,60.8121332,88.551313,39.153382,67.102058,99.664428,96.6444613,69.729112,95.440539,80.811437
23,80.080993,19.7304393174603,5.64630411111111,26.7031877222222,64.5072596111111,129.087883,65.525764,23.780446,99.278118,65.763204,20.973047009127,204.706623475,76.999705,39.046308,53.4937798,90.778745,99.3343852,82.519157,78.958512,39.85672,96.844749,46.144994,18.90483,10.181769,23.81451,20.2810229,22.369149,112.648873,44.335613,28.48535,81.21225,51.9119461,42.849752,66.703395,103.166013,57.834815,42.424794
24,23.3437067,0.4176199,122.790905,64.1168783,4.142735,42.5841649,0,9.422753,59.4294061388889,49.425115,73.3712159,82.158079,40.39215,108.885285,17.3921469,64.11254,135.45296,21.387821,46.5804415,24.844037,72.050725,10.619393,50.024509,102.613495,35.533254,17.374791,127.651986,106.046306,32.735301,22.023091,74.058514,114.072767,65.0942,18.275981,135.068012,105.890945,54.344528
25,7.212162,10.1701636,86.0874811,86.2190395388889,4.396418,18.8766105,30.29856765,81.779904,11.462618,38.00265,30.36166565,45.8911365,32.824642,50.2455252,5.168489,17.6382,28.1461501,16.95764,21.684202,41.772476,19.131433,0,24.957952,43.864426,41.58667,36.3327881,6.537464,31.407777,18.314943,31.149897,40.940955,68.163247,34.809823,52.349668,15.841736,106.403719,34.868287
26,14.8657077647059,6.089912,4.81665476470588,10.4978958,0,12.2960373589916,0.387993444444444,0,2.426794,11.8745753333333,0.6219751,0,8.22499759428571,2.887725,0,10.632118,6.91499266388889,0,14.721076,12.170911,0,3.682054,5.884538,0,13.120633,0,0.2315938,23.210106,0,0,3.977748,27.2750908,11.603028,9.0682,3.712993,24.806162,26.141742
27,0,12.7844675027778,14.967254,13.410522,5.3077498,7.5071673,141.9832,20.618609,11.717537,3.4280418,8.002913,8.52708963333333,9.138637,0,3.8221202,13.9538083333333,12.742701,12.18627,4.582313,2.913868,23.949,0,14.619138,0,0,1.609864,0,0,17.073962,0,0,0,7.621343,6.50223,1.146472,1.770746,10.0702826
28,0,0,0,0.2273336,6.1091337,0,0.224113277777778,3.540153,22.945772,0,1.24581,0,0,0,0.2582036,14.8290435,8.921748,6.534651,0,0,9.832488,0,0,2.782848,0,4.895335,0,0,0,0,18.719338,13.627826,0,0,4.286182,0,92.89777
29,0,0,0,0,0,0.8953985,3.57146,0,0,1.871705,0,0,0.0772038857142857,0,22.9896068857143,0.443069,3.222182,0,0,0,0,0,0,0,0,0,28.7428236,0,0,0,0,0,2.291896,1.846091,5.631747,6.523087,6.259459
30,0,1.06993086190476,0.849174111111111,0.113426972222222,0,0,0.0489158228571429,0.0489158228571429,0,12.77299,12.69152,0,0,0.5553032,56.8367509285714,0,0,5.689888,0,0,0,0,0,17.727054,0,17.594962,0,0,0,0,0,0,7.817201,0,0,11.8856628,0
31,0,0.125731628571429,0,0.256345662857143,0,0.4302932,0.125731628571429,0.329964885079365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0446565,0,0,55.048674,0,0,0,0,0,0,5.168276,7.511174
32,0,0.700829968067228,0,0,0,0.747441225210085,0,0,0.0466112571428571,0,0,0,0,17.678811,0,0,0,0,0,0,0,0,0,0,0,0,0.333483682352942,0.2908926,0,0,5.256981,0,0,0,0,2.6002746,0
33,0,1.51054570537815,0,0,0,1.5311867248226,0,0,0,0,0,0.298685588235294,0,10.3268443,0,0,0,0,0,0,0,0,0,0.3094391,0,0,31.30637,0.4401244,0,0,10.930713,0,0,0,0,0,0
34,0,0,0,0,0,0.0993199120915032,0.0692152176470588,0,0,0,0,0,1.391901,0,0,0.0692152176470588,0.9614164,0,0,0,0,0,0,0,0,0,1.083769,0,0,0,0,0,0,0,0,0,0
35,0,0,0.380707191428571,0,0,0.456993311428571,0,0.07628612,0,0,0,0,12.6624881,0,0,0,0.4907051,0,0,0,0,0,0,0,0,0,2.8415727,0,0,0,0,0,0,0,0,0,0
