Time,NDVI
Jul 1981,0.3035565
Jul 1982,0.203371
Jul 1983,0.1735726
Jul 1984,0.2156371
Jul 1985,0.2195968
Jul 1986,0.3814032
Jul 1987,0.2971452
Jul 1988,0.1788629
Jul 1989,0.3270403
Jul 1990,0.2291129
Jul 1991,0.2743226
Jul 1992,0.1975161
Jul 1993,0.3084033
Jul 1994,0.370621
Jul 1995,0.2821774
Jul 1996,0.3867823
Jul 1997,0.3581452
Jul 1998,0.2580081
Jul 1999,0.1938145
Jul 2000,0.2361532
Jul 2001,0.3340081
Jul 2002,0.3348145
Jul 2003,0.2751936
Jul 2004,0.2705806
Jul 2005,0.30225
Jul 2006,0.2823871
