"","1","2","3"
"1983",34.4,34.4,75
"1984",26.8,32.5,75
"1985",47,50,75
"1986",70.4,50,75
"1987",75,50,75
"1988",74.2,49.2,75
"1989",72.9583333333333,50,75
"1990",33.9,50,75
"1991",67.1,50,75
"1992",37.2,38.8,75
"1993",72.7,47.7,75
"1994",73.5,50,75
"1995",37,45.1,75
"1996",75,50,75
"1997",75,50,75
"1998",69.3,50,75
"1999",47.2,50,75
"2000",50,50,75
"2001",62,50,75
"2002",59.6,50,75
"2003",58.5,50,75
"2004",33.4,50,75
"2005",53.3,50,75
"2006",61.7,50,75
"2007",69.2,50,75
"2008",75,50,75
"2009",62.4,50,75
"2010",75,50,75
"2011",55.8,50,75
"2012",52.3,50,75
"2013",45.7,50,75
"2014",54.2,50,75
"2015",43.6,32.8,75
"2016",50,50,75
"2017",59.9,50,75
"2018",75,50,75
"2019",75,50,75
