Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372222222222222,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.370588235294118,0.370588235294118,0,0,0,0.370588235294118,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0129032258064516,0.0129032258064516,0.0129032258064516,0,0,0,0.537145650048876,0.537145650048876,0,0.537145650048876,0,0,0.524242424242424,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0.4
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,21.6,4.4,5.42,39.2,0,0,4.4,0,0,0,1.02,0,0,0,33.1,0,0,0,8.4,11.3,0,0,0,0,0,11.3,0,0,12.8,0,36.2,0,0,0,0,11.4
8,3.82571428571428,9.7,8.18285714285715,21.6,4.35714285714286,0,30,0,13.1,25,0,0,0,0,41.6,0,0,0,20,20.4,0,0,52.9,0,0,0,0,0,0,0,0,52.1,0,0,0,0,0
9,0,0,29.8285714285714,0,0,22.9,41.8,15.2,0,0,0,6.92857142857142,17.6,97.1,0,36.4,0,0,0,32.8,0,23.1,15,20.5,20.5,0,0,19.1,0,21.6,0,0,0,16.3,13.8,13.8,17.6
10,10.5,0,17.4352941176471,23.9,21.7,10.9,8.7,20.7,0,10.9,34.4,16.2352941176471,19.4352941176471,31.9,94.2,0,0,61.5,14.6,49.3,0,64.6,0,25.6,7.1,17.4,22.1,38.2,10.3,15,7.3,31.4,0,14.1,0,13,6.7
11,31.6,0,6.7,14.4,31.8606060606061,10.6,25,8.6,13.5,16.4,22.2300505050505,12.3,43.6,34.8,20.2,28.7606060606061,26.2,99.9,0,0,12.3,14.4,24.1606060606061,30.4,67.1,47.1,12.9,21.3,5.8,13.1,15.4,29.3,10.6,20.8,20.8,0,30.4
12,29.6,0,52.6,7.8,12.98,5.8,17.58,83.1,6.8,27.8,57.7,25.4,23.8,38.1,15,25.9,25,37.3,13.3,0,14.6,40.5,29.1,8.7,11.9,32.5,11.1,11.1,13,4.2,13,93.8,5.7,19,47.7,21.4,25.5
