T2,MODIS HAIN ET
Oct 2000,27.7
Oct 2001,5.9
Oct 2002,1.3
Oct 2003,40.8
Oct 2004,4.2
Oct 2005,42.7
Oct 2006,44.4
Oct 2007,73.4
Oct 2008,66.7
Oct 2009,36.0
Oct 2010,70.0
Oct 2011,20.8
Oct 2012,31.9
Oct 2013,37.3
Oct 2014,51.3
