"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1",1,11,8,5,1,5,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",4,9,16,0,0,1,0,0,1,5,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",3,10,31,9,4,7,0,0,40,45,0,0,0,9,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",5,18,6,5,7,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"6",1,7,0,3.46666666666667,0,18,0,3.46666666666667,0,15,0,3.46666666666667,0,0,13,3.46666666666667,0,0,0,3.46666666666667,0,0,43,3.46666666666667,0,0,0,3.46666666666667,0,0,0,3.46666666666667,0,0,0,3.46666666666667,0,0,7,3.46666666666667
"7",27,30,0,13,4,18,69,0,15,12,0,0,0,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,7,0,15,0,0,0,0,24,8
"8",44,10,24,0,13,64,37,21,49,0,0,54,0,9,0,0,29,0,0,0,65,45,0,0,80,0,0,0,0,0,0,0,0,56,27,0,0,0,5,13
"9",56,16,0,0,14,0,28,3,27,21,0,13,0,14,28,53,0,22,0,0,0,0,0,2,0,32,54,0,18,0,0,0,0,0,0,0,0,8,13,10
"10",33,45,29,0,29,58,31,16,14,18,10,0,32,2,16,28,39,0,0,29,19,40,0,29,0,26,28,20,26,27,15,3,11,39,0,9,8,25,12,19.6410256410256
"11",19,14,22,0,6,9,24,11,20,0,9,10,48,30,5,23,13,6,7,35,0,0,7,0,6,18,0,0,78,22,0,7,15,13,4,15,7,8,14,13.4615384615385
"12",45,15,23,0,52,4,6,6,20,47,0,20,56,2,46,21,14,18,30,47,13,0,11,20,21,29,8,14,131,12,25,20,26,28,6,40,50,28,14,24.8205128205128
"13",4,40,7,11,49,10,22,4,0,3,42,21,5,24,8,33,13,29,2,7,12,18,0,13,7,13,12,61,0,0,11,10,16,49,44,80,60,4,0,19.0769230769231
"14",17,16,63,44,26,37,80,0,19,0,7,6,54,20,42,41,6,42,0,0,7,0,0,5,14,4,40,16,0,14,17,0,19,12,5,0,57,11,6,19.1538461538462
"15",1,6,32,19,1,10,50,0,0,8,8,1,15,3,11,9,17,5,23,0,15,2,0,2,0,33,28,9,0,17,16,0,0,8,30,3,25,10,36,11.6153846153846
"16",3,8,19,15,0,28,28,1,18,7,28,7,63,13,2,63,22,25,19,6,22,3,6,0,0,17,8,42,0,23,3,9,0,12,5,17,0,147,60,19.2051282051282
"17",6,25,6,55,22,34,24,17,13,0,27,23,18,21,10,37,38,12,5,39,51,30,19,41,14,16,45,50,24,42,43,17,91,29,16,29,0,49,19,27.1025641025641
"18",19,21,14,79,0,85,17,32,17,34,58,34,22,12,29,0,49,32,40,33,44,32,62,56,42,50,102,21,20,10,29,61,20,33,57,74,19,37,19,36.2820512820513
"19",76,57,30,37,65,70,20,95,48,38,90,11,32,57,73,50,67,77,57,97,69,39,63,31,70,75,92,92,60,54,51,82,102,34,0,77,75,87,61,60.5384615384615
"20",76,32,22,66,64,18,28,77,46,83,58,42,56,79,68,64,39,73,52,56,95,62,44,45,54,72,33,61,42,82,61,80,51,61,5,77,59,58,87,57.1282051282051
"21",92,88,104,68,87,92,38,141,85,107,78,82,88,109,84,91,45,101,62,58,99,127,96,65,66,80,60,99,89,108,81,88,157,44,14,62,104,78,71,84.3076923076923
