Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
3,0.0147058823529412,0,0,0,0,0,0.0147058823529412,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
4,0.0129032258064516,0.0129032258064516,0.0129032258064516,0.0129032258064516,0,0,0,0.0129032258064516,0,0,0,0.0129032258064516,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.0242424242424242,0.0242424242424242,0,0.0242424242424242,0,0,0.0242424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0.6,0.102941176470588,0.128655462184874,0.7,0,0,0.102941176470588,0,0,0,0.0257142857142857,0,0,0,0,0,0,0,0.7,0.5,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0.5
8,0.0428571428571429,0,0.134285714285714,0,0.0914285714285714,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0.8,0,0,0.5,1.9,0,0,0,0,0
9,0,0,6.02285714285714,0,0,0,8.7,8.7,0,0,0,1.82285714285714,7.1,32.8,0,16.4,0,0,0,4.2,0,0,0,0,8.7,0,9.5,0,0,0,0,0,0,0,0,0,0
10,2.70285714285714,0,4.18823529411765,1.6,7.6,3.1,0,2.4,14.9,2.6,6.7,2.18823529411765,4.89109243697479,4.2,21.7,0,0,25,7,9.8,0,12.1,0,4.2,3.2,13.3,4.2,5,2,2.7,2.4,2.2,0,2.7,0,2.8,3.6
11,5.5,4.4,2.8,4.8,6.66666666666667,6.7,8.1,2.5,7.2,8.1,6.26388888888889,6.6,10.3,7.1,10.1,5.16666666666667,8,20.1,0,0,0,7.9,7.36666666666667,12.3,12.3,14.9,3.2,6.1,0,5.7,3.7,11.6,0,2.1,7.6,0,6.6
12,6.8,2.3,17.2,4.4,3.72857142857143,0,3.72857142857143,21.3,2.1,15.4,25.5,6.1,5,21,7,10.4,7.2,10.9,2,0,5,10.9,10.1,2.5,6,12.1,7.2,9.7,3.9,0,5.9,22.1,0,5,16.5,1.8,5
13,13.3,3.1,6.08484848484848,3.2,8.6,7,0,2.7,29.0848484848485,10.5,11.9877056277056,23.3,17.9,20.5,9.8,9.28484848484848,4.8,9.9,5.2,0,0,0,15.7,17.2,6.9,31.6,0,37.1,4.7,8.3,3.5,27.6,32.9,30.8,16.8,5.90285714285714,8.3
14,17.2,18.9,14.3,12.3777777777778,37.3,2.8,28.8,0,11.5,7,16.8,7.4,3.1,28.8,25.2,21.4,0,4.2,8.1,4.7,0,0,1.7,11.5,2,18.8,0,2.4,22.8,6.9,21.6,33.3,3.3,20.8,39.1,0,3.9
15,22.9,18.3,31.6,14.7885714285714,66.1,3.1,12.2885714285714,3.6,9.4,6.2,19.9,2.6,20.4,51,49.7,21.9,9.2,12.4,13.9,9.1,9.5,0,23.3,27.2,27.6,13.5,2.9,12,58.3,15.7,19.2,53.2,46.3,22,21.8,31.4,31.8
16,34,16.3,4.8,21.7485714285714,21.8,44,25.0124603174603,5.4,5.7,18,42.1,36.5,22,57.6,104.5,38.4,12.9,33.3,21.7,8.4,12,4.8,15,23.9,21,35,40.9,21.1,33.6,15,5.6,13.2,7.7,12.6,9.8,40.5,39.6
17,22.6,39,40.2,49.1,68.2,31.7,25.5,9.5,40.1,14,22.4,16.5,10,71.5,46.3,16.2,5.4,16.3,31.9,61.9,16.6,26.4,25.9,39.6,69.8,60.1,73.8,49.9,58.4,27.7,28.2,24.6,50,39.4,10.2,45.9,68.8
18,10.8,39.3,26,85.2,44.3638888888889,32.7,37.3,31.3,129.9,33.9,18.5,84.9,50.6,14.6,81.8,51.8,77,41.2,69.6,76.4,61.1,62.4,95.3,42.3,79.1,47.3,44.1,35.8,57.1,96,75.5,29.6,37.2,56.9,60.4,61.5,54.9
19,80.3277777777778,65.7,94,108.3,40,170.1,125.9,74.8,163,65.5,52.3,116.6,46.1,156.5,114.9,115.9,183,156.2,105.9,87.8,144.4,42,180.5,82.6,126.6,96.1,118.3,94.4,88.1,127.6,114.1,80.8,143.9,114.8,168.9,174.6,96.9
20,66.4,76.8,116.2,53.5,52.9,232.1,142.7,153.1,157.3,88.6,105.7,126.7,106.3,167.4,86,187.6,166.5,150.8,151.3,88.9,131.8,145.3,116.3,86.6,144,155.5,113.4,267.5,174.1,209.7,201.2,99.4,121.3,172.6,157.1,102.5,111.8
21,119.9,84.7,115.2,168.9,96.8805555555555,246.8,76.8,142.6,119.7,87.7,116.7,147.5,188.3,74.9,79.8,230.3,122.5,170,237,114.8,80.3,112.1,160.4,159.8,117.9,147.2,140.5,167.2,122.6,199.5,206.6,98.9,69.2,182.9,128.9,53.6,102
22,97.3,54.3,65.2,120.374682539682,121.188571428571,122.1,107.6,76.9,93.7,114.6,66.4,43.8,135.5,157.6,116.1,158.4,65,222.4,186.5,125.3,144.3,150.1,78.8,156.1,135.8,138.2,57.1,167.7,160.3,123.1,99.1,143.1,152.8,144.3,131.8,99.4,121.6
23,94,80.3181818181817,52,86.5181818181817,107.118181818182,133.4,83.4,70.6,122.8,155.4,72.9181818181817,196.8,133.6,96.7,91.1,182.8,154.1,204.4,138.2,77,160.5,113.8,89.5,67.2,82.9,80.4,84.7,177.1,111.8,75.5,152.2,89.8,83.3,115.4,168.6,105.8,88.2
24,90.6,44.4,117,88.3,45.4,102.9,86.5,54.1,49.6,93.4,90.3,139.8,103.5,136.7,34.3,200.1,164.4,108.4,102.1,64.3,133.8,61.2,161.1,203.7,111.9,107.1,121.7,203.1,107.7,105.8,86.5,124.8,111.944444444444,55.6,146.8,114.5,95.6
25,14.6,46.7356302521008,58.3,54.2470588235294,25.1,54,32.2885714285714,44,32.2,22.5,58.1,35.6,19.3,76,30.2,53.9,58.6,34,24.8,52.1,52.1,24.2,39.1,70.3,61,82.3,34.4,45.6,43.4,51.8,57.6,60.2,61.5470588235294,42.7,54.5,68.9,53
26,22.9,43.5,27.8,44.8,14.8,39.8,21.7,30,26.9,26,17.3,20.2,15.9,29.7,34.9,41.9,28.1,16.6,25.3,20,33.2,30.4,33.7,20.4,26.7,14.5,6.1,21,18.5,21.9,6.5,48.8,47.1,16.9,24.2,53.3,58.4
27,4.6,27.3,19.9,16.3,14.1,7.8,22.8666666666667,27.9,14.4,0,24.5,46.7,10.65,20.2,72.7,14.5,13.6,34.1,17.5,36.6,40.5,6.6,36.1,26.05,0,17.8,8.4,23.9,23.5,51.4,0,14.4,44.1,17.4,23.4,24.5,41.8
28,12.4028571428571,0,17.1,13,43.1,21.2,0,5,44.1,11.7,28.0028571428571,19.4,0,0,51,33.9,48.8,36.3,0,12.8,8.4,20.1,20.5,41.9,13.1,12.8,12.7,16.3,6.1,12.6,40.8,81.5,37.1,9.2,12.3,14.4,58.2
29,17.4628571428571,0,0,4,5,43.9,34.1,11.3,6.4,28.8,17.1742857142857,0,14.0114285714286,0,50,13.6,22.7,36.6,14.9,10,3.1,28.4,0,18.8,17.6,12.2,24.4,0,0,0,21.5,18,33.5,30.6,9.8,28.1,59.5
30,6.55428571428572,0,0,18.4,29,0,4.6,0,7.3,28.9,27.6,11.9,3,6.55428571428572,67,5.8,3,26.6,20.9,22.7,6.8,4.8,0,41.8,0,30.4,12.3,0,3.2,16.2,8.8,0,22.4,15.7,14.5,19.3,0
31,0,0,11.4542857142857,4.65428571428571,0,0,4.84722222222222,0,8,12.2,15.7,0,12.2,0,47.3,0,0,6.8,0,0,0,9.4,0,0,8,44.2,0,0,30.3,32.1,0,0,33.1,25.5,5.7,9.9,30.2
