Time,NDVI
Oct 1981,0.6981614
Oct 1982,0.6982259
Oct 1983,0.6072258
Oct 1984,0.6588871
Oct 1985,0.6401291
Oct 1986,0.6210322
Oct 1987,0.5582259
Oct 1988,0.6538226
Oct 1989,0.6560968
Oct 1990,0.6942904
Oct 1991,0.6935968
Oct 1992,0.6107581
Oct 1993,0.6134516
Oct 1994,0.7239032
Oct 1995,0.6153226
Oct 1996,0.4948065
Oct 1997,0.4861129
Oct 1998,0.6495
Oct 1999,0.6137742
Oct 2000,0.5904516
Oct 2001,0.5238065
Oct 2002,0.5696291
Oct 2003,0.5853226
Oct 2004,0.5961291
Oct 2005,0.6002581
Oct 2006,0.5755645
