Time,NDVI
Oct 1981,0.4495161
Oct 1982,0.4574194
Oct 1983,0.4343226
Oct 1984,0.3866774
Oct 1985,0.3553226
Oct 1986,0.3700323
Oct 1987,0.3743871
Oct 1988,0.4317097
Oct 1989,0.3685161
Oct 1990,0.3838387
Oct 1991,0.2999032
Oct 1992,0.4863549
Oct 1993,0.3434839
Oct 1994,0.5410645
Oct 1995,0.3624194
Oct 1996,0.3494516
Oct 1997,0.3852904
Oct 1998,0.3789678
Oct 1999,0.4059032
Oct 2000,0.4254194
Oct 2001,0.3323226
Oct 2002,0.4102581
Oct 2003,0.4629032
Oct 2004,0.3638065
Oct 2005,0.4157097
Oct 2006,0.4295161
