Time,precipitation
1-10 Jan 1981,1.548718
11-20 Jan 1981,1.366592
21-31 Jan 1981,1.432031
1-10 Feb 1981,0.9132358
11-20 Feb 1981,1.296435
21-28 Feb 1981,2.10165
1-10 Mar 1981,9.844851
11-20 Mar 1981,27.5101
21-31 Mar 1981,41.00307
1-10 Apr 1981,17.79826
11-20 Apr 1981,28.52965
21-30 Apr 1981,14.69476
1-10 May 1981,5.236392
11-20 May 1981,32.829
21-31 May 1981,5.054757
1-10 Jun 1981,1.768353
11-20 Jun 1981,2.75742
21-30 Jun 1981,6.392622
1-10 Jul 1981,118.3648
11-20 Jul 1981,59.8928
21-31 Jul 1981,45.6596
1-10 Aug 1981,37.3343
11-20 Aug 1981,81.8602
21-31 Aug 1981,60.74103
1-10 Sep 1981,4.362231
11-20 Sep 1981,1.012594
21-30 Sep 1981,0.4350843
1-10 Oct 1981,6.516333
11-20 Oct 1981,2.293963
21-31 Oct 1981,3.088263
1-10 Nov 1981,4.360012
11-20 Nov 1981,4.000648
21-30 Nov 1981,8.79105
1-10 Dec 1981,1.449853
11-20 Dec 1981,1.738155
21-31 Dec 1981,2.084576
1-10 Jan 1982,4.192831
11-20 Jan 1982,5.376178
21-31 Jan 1982,1.555355
1-10 Feb 1982,5.059297
11-20 Feb 1982,5.157711
21-28 Feb 1982,4.620942
1-10 Mar 1982,60.75059
11-20 Mar 1982,18.98491
21-31 Mar 1982,10.92128
1-10 Apr 1982,75.36815
11-20 Apr 1982,30.6426
21-30 Apr 1982,27.96622
1-10 May 1982,25.7638
11-20 May 1982,15.43756
21-31 May 1982,9.328535
1-10 Jun 1982,3.887922
11-20 Jun 1982,8.599165
21-30 Jun 1982,5.502541
1-10 Jul 1982,20.94947
11-20 Jul 1982,38.4189
21-31 Jul 1982,88.0514
1-10 Aug 1982,19.58
11-20 Aug 1982,53.3109
21-31 Aug 1982,32.32373
1-10 Sep 1982,6.627412
11-20 Sep 1982,0.5040079
21-30 Sep 1982,0.7766461
1-10 Oct 1982,13.1207
11-20 Oct 1982,6.989244
21-31 Oct 1982,2.964687
1-10 Nov 1982,7.548438
11-20 Nov 1982,10.41616
21-30 Nov 1982,10.10164
1-10 Dec 1982,2.527102
11-20 Dec 1982,1.743959
21-31 Dec 1982,2.268434
1-10 Jan 1983,1.347601
11-20 Jan 1983,1.660644
21-31 Jan 1983,2.052217
1-10 Feb 1983,1.667648
11-20 Feb 1983,1.928022
21-28 Feb 1983,2.868558
1-10 Mar 1983,4.520559
11-20 Mar 1983,17.85801
21-31 Mar 1983,4.767471
1-10 Apr 1983,10.05753
11-20 Apr 1983,12.39618
21-30 Apr 1983,16.50223
1-10 May 1983,45.39903
11-20 May 1983,20.66205
21-31 May 1983,12.45331
1-10 Jun 1983,13.63195
11-20 Jun 1983,4.297187
21-30 Jun 1983,6.419015
1-10 Jul 1983,11.14424
11-20 Jul 1983,34.45821
21-31 Jul 1983,65.37775
1-10 Aug 1983,42.91597
11-20 Aug 1983,28.45265
21-31 Aug 1983,71.03899
1-10 Sep 1983,8.151544
11-20 Sep 1983,3.252411
21-30 Sep 1983,0.9928315
1-10 Oct 1983,2.055227
11-20 Oct 1983,6.56729
21-31 Oct 1983,3.130105
1-10 Nov 1983,6.325795
11-20 Nov 1983,16.09327
21-30 Nov 1983,6.480028
1-10 Dec 1983,2.048484
11-20 Dec 1983,1.57859
21-31 Dec 1983,1.798814
1-10 Jan 1984,1.441086
11-20 Jan 1984,1.421671
21-31 Jan 1984,1.742549
