Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1.17647058823529,0,0,0,0,1.17647058823529,0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,0,0,0,0,0,0,0,17.9,0,0
7,0,0,4.76470588235294,8.12470588235294,0,0,0,4.76470588235294,23.2,0,0,3.36,33.8,81.8,30.3,0,0,0,0,30.3,0,0,0,23.2,0,0,23.2,0,0,0,0,33.8,0,0,0,0,0
8,10.4914285714286,23.2,18.0685714285714,30.3,7.57714285714286,0,23.2,0,26.8,0,0,0,33.9,23.2,40.9,23.2,0,0,30.3,0,0,0,69.2,67.7,21.5,0,25,37.3,0,0,0,46.2,21.5,26.8,0,0,62.2
9,0,0,36.2742857142857,0,0,0,48,67.6,0,0,30.3,13.0742857142857,0,111.6,23.2,0,23.2,26.8,53.5,113.7,0,0,26.8,33.8,55.4,0,39.1,0,0,71.2,0,0,23.2,0,0,0,64.2
10,13.0285714285714,0,21.2970588235294,53.8,30.8,38,9.7,17.1,59.7,7.6,51.1,12.8970588235294,25.9256302521008,45.3,63.9,0,0,140.1,9.4,35.6,0,53.2,0,32.4,33.9,14,7.4,30.5,14.5,12.4,15.5,10.4,0,19.2,0,45,35.6
11,49.5,30.7,24.3,70.4,42.1606060606061,53.7,24.3,11.2,9.3,11.2,31.1244949494949,30.8,72,48.3,7.5,26.1606060606061,32,61.9,0,0,22.1,44.4,30.9606060606061,40.9,25.9,22.7,12.1,83.1,0,57.6,69.6,12.3,0,34.9,0,22.2,36.3
