"","1","2","3"
"1981",7,32,75
"1982",21,37,75
"1983",41,32,62
"1984",36,49,75
"1985",11,17,67
"1986",42,36,70
"1987",4,29,72
"1988",31,37,75
"1989",43,26,61
"1990",23,48,75
"1991",22,37,75
"1992",0,0,50
"1993",20,31,75
"1994",45,50,75
"1995",0,25,75
"1996",52,44,64
"1997",30,50,75
"1998",11,34,75
"1999",17,42,75
"2000",25,50,73
"2001",50,50,75
"2002",36,24,52
"2003",25,50,75
"2004",17,13,52
"2005",9,34,59
"2006",7,32,75
"2007",55,50,75
"2008",33,37,75
"2009",2,23,73
"2010",1,24,73
"2011",21,46,75
"2012",35,50,62
"2013",50,50,70
"2014",21,46,74
"2015",25,25,50
"2016",19,34,75
"2017",9,34,75
"2018",46,29,75
"2019",18,16,66
"2020",29.5128205128206,42.3589743589744,75
