Time,NDVI
Jul 1981,0.2505161
Jul 1982,0.1299032
Jul 1983,0.1837097
Jul 1984,0.3545161
Jul 1985,0.2516129
Jul 1986,0.3066775
Jul 1987,0.2367097
Jul 1988,0.1236129
Jul 1989,0.2488065
Jul 1990,0.2758387
Jul 1991,0.218129
Jul 1992,0.2156129
Jul 1993,0.1661936
Jul 1994,0.2860968
Jul 1995,0.2275484
Jul 1996,0.2755161
Jul 1997,0.3767419
Jul 1998,0.2445161
Jul 1999,0.1789032
Jul 2000,0.2240323
Jul 2001,0.2154516
Jul 2002,0.1936452
Jul 2003,0.1716774
Jul 2004,0.2057419
Jul 2005,0.2839678
Jul 2006,0.2847742
