Time,NDVI
Oct 1981,0.5210162
Oct 1982,0.6133952
Oct 1983,0.5146533
Oct 1984,0.4130968
Oct 1985,0.4041532
Oct 1986,0.4131855
Oct 1987,0.4073387
Oct 1988,0.5144919
Oct 1989,0.470992
Oct 1990,0.4428549
Oct 1991,0.5110968
Oct 1992,0.522629
Oct 1993,0.4252823
Oct 1994,0.505742
Oct 1995,0.4606855
Oct 1996,0.4010403
Oct 1997,0.4477016
Oct 1998,0.4689032
Oct 1999,0.4551936
Oct 2000,0.4918065
Oct 2001,0.4674113
Oct 2002,0.4932823
Oct 2003,0.5018387
Oct 2004,0.4214355
Oct 2005,0.4351048
Oct 2006,0.4388468
