Time,NDVI
Jul 1981,0.3029194
Jul 1982,0.1441048
Jul 1983,0.2476936
Jul 1984,0.35675
Jul 1985,0.3593791
Jul 1986,0.3928468
Jul 1987,0.2790968
Jul 1988,0.219621
Jul 1989,0.2880887
Jul 1990,0.3340403
Jul 1991,0.2161371
Jul 1992,0.2705242
Jul 1993,0.3386775
Jul 1994,0.2418629
Jul 1995,0.2463629
Jul 1996,0.3302823
Jul 1997,0.3407258
Jul 1998,0.260242
Jul 1999,0.2201371
Jul 2000,0.2329597
Jul 2001,0.3288549
Jul 2002,0.2184758
Jul 2003,0.1699919
Jul 2004,0.2628145
Jul 2005,0.3050565
Jul 2006,0.3032178
