Time,precipitation
1-10 Jan 1981,1.149982
11-20 Jan 1981,1.092891
21-31 Jan 1981,1.103238
1-10 Feb 1981,0.2379686
11-20 Feb 1981,0.211082
21-28 Feb 1981,0.5946643
1-10 Mar 1981,2.680008
11-20 Mar 1981,5.162724
21-31 Mar 1981,13.89619
1-10 Apr 1981,7.119433
11-20 Apr 1981,11.47605
21-30 Apr 1981,10.37813
1-10 May 1981,10.90272
11-20 May 1981,27.12179
21-31 May 1981,9.436958
1-10 Jun 1981,5.336588
11-20 Jun 1981,19.97291
21-30 Jun 1981,36.65424
1-10 Jul 1981,166.8183
11-20 Jul 1981,75.17589
21-31 Jul 1981,97.65735
1-10 Aug 1981,89.29315
11-20 Aug 1981,212.8954
21-31 Aug 1981,153.1027
1-10 Sep 1981,37.65486
11-20 Sep 1981,33.07777
21-30 Sep 1981,22.86946
1-10 Oct 1981,25.19943
11-20 Oct 1981,4.100578
21-31 Oct 1981,4.028948
1-10 Nov 1981,6.199564
11-20 Nov 1981,3.209457
21-30 Nov 1981,4.092482
1-10 Dec 1981,1.312009
11-20 Dec 1981,0.9834219
21-31 Dec 1981,0.8090527
1-10 Jan 1982,1.323054
11-20 Jan 1982,1.096335
21-31 Jan 1982,1.017037
1-10 Feb 1982,0.2459315
11-20 Feb 1982,0.4089143
21-28 Feb 1982,0.8833594
1-10 Mar 1982,10.01065
11-20 Mar 1982,5.327745
21-31 Mar 1982,3.429749
1-10 Apr 1982,9.789914
11-20 Apr 1982,8.854056
21-30 Apr 1982,14.71768
1-10 May 1982,20.87252
11-20 May 1982,15.69763
21-31 May 1982,10.61981
1-10 Jun 1982,6.472029
11-20 Jun 1982,29.00513
21-30 Jun 1982,7.450824
1-10 Jul 1982,44.02091
11-20 Jul 1982,58.74585
21-31 Jul 1982,145.7681
1-10 Aug 1982,84.20309
11-20 Aug 1982,144.5909
21-31 Aug 1982,117.6095
1-10 Sep 1982,39.62829
11-20 Sep 1982,10.5993
21-30 Sep 1982,31.45467
1-10 Oct 1982,9.277572
11-20 Oct 1982,7.092884
21-31 Oct 1982,3.083344
1-10 Nov 1982,2.325352
11-20 Nov 1982,2.799325
21-30 Nov 1982,2.514977
1-10 Dec 1982,1.356763
11-20 Dec 1982,0.8037647
21-31 Dec 1982,0.9234271
1-10 Jan 1983,0.9131727
11-20 Jan 1983,0.9719275
21-31 Jan 1983,0.9153033
1-10 Feb 1983,0.2739836
11-20 Feb 1983,0.2620322
21-28 Feb 1983,0.691856
1-10 Mar 1983,1.63073
11-20 Mar 1983,2.172141
21-31 Mar 1983,1.956283
1-10 Apr 1983,2.660893
11-20 Apr 1983,3.544158
21-30 Apr 1983,4.827283
1-10 May 1983,19.69795
11-20 May 1983,30.16331
21-31 May 1983,18.40133
1-10 Jun 1983,40.25798
11-20 Jun 1983,8.52695
21-30 Jun 1983,21.00471
1-10 Jul 1983,30.52338
11-20 Jul 1983,51.74012
21-31 Jul 1983,123.4987
1-10 Aug 1983,107.9606
11-20 Aug 1983,61.82718
21-31 Aug 1983,132.0963
1-10 Sep 1983,31.051
11-20 Sep 1983,37.60684
21-30 Sep 1983,13.16116
1-10 Oct 1983,3.669865
11-20 Oct 1983,3.712826
21-31 Oct 1983,3.569522
1-10 Nov 1983,3.101398
11-20 Nov 1983,4.559278
21-30 Nov 1983,3.125828
1-10 Dec 1983,1.267342
11-20 Dec 1983,0.7598193
21-31 Dec 1983,0.8511501
1-10 Jan 1984,0.9761635
11-20 Jan 1984,0.9445839
21-31 Jan 1984,0.9110602
