T2,MODIS HAIN ET
Jul 2000,2.9
Jul 2001,6.0
Jul 2002,1.4
Jul 2003,20.7
Jul 2004,1.4
Jul 2005,24.0
Jul 2006,18.5
Jul 2007,46.4
Jul 2008,25.2
Jul 2009,22.0
Jul 2010,37.4
Jul 2011,12.2
Jul 2012,23.2
Jul 2013,2.0
Jul 2014,16.3
