Time,NDVI
Jul 1981,0.3479355
Jul 1982,0.2840968
Jul 1983,0.3077419
Jul 1984,0.2386129
Jul 1985,0.422871
Jul 1986,0.3371613
Jul 1987,0.4405484
Jul 1988,0.3039032
Jul 1989,0.4352903
Jul 1990,0.3580484
Jul 1991,0.2464194
Jul 1992,0.3103387
Jul 1993,0.403871
Jul 1994,0.3438226
Jul 1995,0.2963871
Jul 1996,0.4557581
Jul 1997,0.4854677
Jul 1998,0.2829194
Jul 1999,0.2492258
Jul 2000,0.3515484
Jul 2001,0.3482097
Jul 2002,0.3906129
Jul 2003,0.2184677
Jul 2004,0.382242
Jul 2005,0.4240968
Jul 2006,0.396742
