Time,precipitation
1-10 Jan 1981,0.2460842
11-20 Jan 1981,0.3185017
21-31 Jan 1981,0.5001648
1-10 Feb 1981,0.382332
11-20 Feb 1981,0.6931853
21-28 Feb 1981,1.255341
1-10 Mar 1981,5.767406
11-20 Mar 1981,13.72045
21-31 Mar 1981,24.67115
1-10 Apr 1981,11.08176
11-20 Apr 1981,17.85256
21-30 Apr 1981,12.00003
1-10 May 1981,5.280829
11-20 May 1981,26.28042
21-31 May 1981,5.708351
1-10 Jun 1981,2.567503
11-20 Jun 1981,8.517668
21-30 Jun 1981,18.69917
1-10 Jul 1981,142.5084
11-20 Jul 1981,68.02491
21-31 Jul 1981,72.94972
1-10 Aug 1981,63.22942
11-20 Aug 1981,133.9374
21-31 Aug 1981,99.05706
1-10 Sep 1981,20.05729
11-20 Sep 1981,15.2548
21-30 Sep 1981,9.267427
1-10 Oct 1981,16.30494
11-20 Oct 1981,4.043363
21-31 Oct 1981,3.947141
1-10 Nov 1981,3.254791
11-20 Nov 1981,1.947404
21-30 Nov 1981,2.893469
1-10 Dec 1981,0.2659295
11-20 Dec 1981,0.0
21-31 Dec 1981,0.0
1-10 Jan 1982,0.4351912
11-20 Jan 1982,0.6387717
21-31 Jan 1982,0.5209457
1-10 Feb 1982,0.609485
11-20 Feb 1982,0.9603679
21-28 Feb 1982,2.283508
1-10 Mar 1982,20.49636
11-20 Mar 1982,9.68743
21-31 Mar 1982,5.320479
1-10 Apr 1982,38.45374
11-20 Apr 1982,18.68503
21-30 Apr 1982,19.33809
1-10 May 1982,13.26719
11-20 May 1982,17.1468
21-31 May 1982,8.117299
1-10 Jun 1982,5.49901
11-20 Jun 1982,17.74247
21-30 Jun 1982,7.886458
1-10 Jul 1982,28.51223
11-20 Jul 1982,36.43492
21-31 Jul 1982,96.28264
1-10 Aug 1982,60.27917
11-20 Aug 1982,89.2304
21-31 Aug 1982,57.20188
1-10 Sep 1982,14.73498
11-20 Sep 1982,5.277515
21-30 Sep 1982,11.08825
1-10 Oct 1982,17.6095
11-20 Oct 1982,10.7562
21-31 Oct 1982,3.36584
1-10 Nov 1982,1.734634
11-20 Nov 1982,1.734633
21-30 Nov 1982,1.350404
1-10 Dec 1982,0.3001815
11-20 Dec 1982,0.0
21-31 Dec 1982,0.0
1-10 Jan 1983,0.1885419
11-20 Jan 1983,0.319282
21-31 Jan 1983,0.5104072
1-10 Feb 1983,0.6397005
11-20 Feb 1983,0.9940646
21-28 Feb 1983,1.576399
1-10 Mar 1983,3.084641
11-20 Mar 1983,4.369289
21-31 Mar 1983,3.345202
1-10 Apr 1983,5.473145
11-20 Apr 1983,4.508865
21-30 Apr 1983,18.90417
1-10 May 1983,14.93058
11-20 May 1983,24.17348
21-31 May 1983,10.84347
1-10 Jun 1983,27.05796
11-20 Jun 1983,7.076629
21-30 Jun 1983,9.716676
1-10 Jul 1983,12.8672
11-20 Jul 1983,45.57722
21-31 Jul 1983,136.2791
1-10 Aug 1983,79.63156
11-20 Aug 1983,58.7897
21-31 Aug 1983,150.9249
1-10 Sep 1983,27.2578
11-20 Sep 1983,20.90512
21-30 Sep 1983,8.032312
1-10 Oct 1983,9.558366
11-20 Oct 1983,4.01405
21-31 Oct 1983,3.422508
1-10 Nov 1983,2.928104
11-20 Nov 1983,4.729641
21-30 Nov 1983,2.03753
1-10 Dec 1983,0.2522733
11-20 Dec 1983,0.0
21-31 Dec 1983,0.0
1-10 Jan 1984,0.203634
11-20 Jan 1984,0.2898929
21-31 Jan 1984,0.4749019
1-10 Feb 1984,0.3567885
11-20 Feb 1984,0.6372268
21-29 Feb 1984,2.120528
1-10 Mar 1984,13.36606
11-20 Mar 1984,20.75749
21-31 Mar 1984,5.581135
1-10 Apr 1984,7.902221
11-20 Apr 1984,16.93629
21-30 Apr 1984,11.54279
1-10 May 1984,4.316728
11-20 May 1984,7.58546
21-31 May 1984,7.36937
1-10 Jun 1984,11.56151
11-20 Jun 1984,6.936976
21-30 Jun 1984,26.08843
1-10 Jul 1984,56.99282
11-20 Jul 1984,70.84387
21-31 Jul 1984,53.88589
1-10 Aug 1984,73.76449
11-20 Aug 1984,67.0543
21-31 Aug 1984,18.80516
1-10 Sep 1984,34.34822
11-20 Sep 1984,29.17471
21-30 Sep 1984,12.62084
1-10 Oct 1984,3.98317
11-20 Oct 1984,3.743522
21-31 Oct 1984,3.170265
1-10 Nov 1984,3.099038
11-20 Nov 1984,2.81627
21-30 Nov 1984,1.805009
1-10 Dec 1984,0.4393134
11-20 Dec 1984,0.0
21-31 Dec 1984,0.0
1-10 Jan 1985,0.3160958
11-20 Jan 1985,0.4737051
21-31 Jan 1985,0.8263063
1-10 Feb 1985,0.7611232
11-20 Feb 1985,1.306838
21-28 Feb 1985,2.091229
1-10 Mar 1985,26.64877
11-20 Mar 1985,6.04095
21-31 Mar 1985,10.88288
1-10 Apr 1985,36.91693
11-20 Apr 1985,17.33741
21-30 Apr 1985,26.19621
1-10 May 1985,24.24866
11-20 May 1985,13.11447
21-31 May 1985,10.3372
1-10 Jun 1985,10.58312
11-20 Jun 1985,27.39402
21-30 Jun 1985,17.96157
1-10 Jul 1985,44.0423
11-20 Jul 1985,61.02097
21-31 Jul 1985,94.12576
1-10 Aug 1985,64.41476
11-20 Aug 1985,57.76803
21-31 Aug 1985,80.54999
1-10 Sep 1985,17.56435
11-20 Sep 1985,9.743256
21-30 Sep 1985,3.597998
1-10 Oct 1985,3.037764
11-20 Oct 1985,2.340966
21-31 Oct 1985,2.413558
1-10 Nov 1985,2.913052
11-20 Nov 1985,7.414917
21-30 Nov 1985,1.358683
1-10 Dec 1985,0.4274114
11-20 Dec 1985,0.0
21-31 Dec 1985,0.0
1-10 Jan 1986,0.2247571
11-20 Jan 1986,0.3035659
21-31 Jan 1986,0.5127349
1-10 Feb 1986,0.5759059
11-20 Feb 1986,0.9996367
21-28 Feb 1986,1.380103
1-10 Mar 1986,4.038272
11-20 Mar 1986,3.247659
21-31 Mar 1986,14.26264
1-10 Apr 1986,10.07625
11-20 Apr 1986,12.89651
21-30 Apr 1986,11.31935
1-10 May 1986,7.100768
11-20 May 1986,10.2132
21-31 May 1986,5.70763
1-10 Jun 1986,10.63952
11-20 Jun 1986,84.50861
21-30 Jun 1986,98.20044
1-10 Jul 1986,50.30061
11-20 Jul 1986,76.49169
21-31 Jul 1986,163.7849
1-10 Aug 1986,52.18935
11-20 Aug 1986,56.34079
21-31 Aug 1986,42.59991
1-10 Sep 1986,24.88814
11-20 Sep 1986,23.66245
21-30 Sep 1986,10.93911
1-10 Oct 1986,10.44196
11-20 Oct 1986,2.305557
21-31 Oct 1986,10.67396
1-10 Nov 1986,2.018836
11-20 Nov 1986,1.897032
21-30 Nov 1986,1.364249
1-10 Dec 1986,0.303353
11-20 Dec 1986,0.0
21-31 Dec 1986,0.0
1-10 Jan 1987,0.2314148
11-20 Jan 1987,0.3196593
21-31 Jan 1987,0.4843749
1-10 Feb 1987,0.3982123
11-20 Feb 1987,0.6792375
21-28 Feb 1987,1.29122
1-10 Mar 1987,8.357075
11-20 Mar 1987,4.375884
21-31 Mar 1987,5.001951
1-10 Apr 1987,10.64208
11-20 Apr 1987,5.772
21-30 Apr 1987,4.215332
1-10 May 1987,22.5129
11-20 May 1987,59.08293
21-31 May 1987,60.62058
1-10 Jun 1987,27.36195
11-20 Jun 1987,21.24251
21-30 Jun 1987,8.233098
1-10 Jul 1987,46.99113
11-20 Jul 1987,18.13882
21-31 Jul 1987,12.91274
1-10 Aug 1987,114.4141
11-20 Aug 1987,88.77866
21-31 Aug 1987,98.6149
1-10 Sep 1987,20.78534
11-20 Sep 1987,5.79032
21-30 Sep 1987,9.398323
1-10 Oct 1987,14.60551
11-20 Oct 1987,3.966959
21-31 Oct 1987,18.53144
1-10 Nov 1987,1.673273
11-20 Nov 1987,1.555883
21-30 Nov 1987,1.155236
1-10 Dec 1987,0.3227351
11-20 Dec 1987,0.0
21-31 Dec 1987,0.0
1-10 Jan 1988,0.2027057
11-20 Jan 1988,0.2685233
21-31 Jan 1988,0.480907
1-10 Feb 1988,0.8897266
11-20 Feb 1988,3.287936
21-29 Feb 1988,3.166873
1-10 Mar 1988,2.515274
11-20 Mar 1988,2.486383
21-31 Mar 1988,2.794707
1-10 Apr 1988,5.849145
11-20 Apr 1988,5.429267
21-30 Apr 1988,4.216283
1-10 May 1988,11.18637
11-20 May 1988,9.83882
21-31 May 1988,7.794918
1-10 Jun 1988,15.59931
11-20 Jun 1988,5.790746
21-30 Jun 1988,8.415999
1-10 Jul 1988,87.89275
11-20 Jul 1988,60.58009
21-31 Jul 1988,151.3808
1-10 Aug 1988,81.14414
11-20 Aug 1988,108.1009
21-31 Aug 1988,52.73601
1-10 Sep 1988,13.08699
11-20 Sep 1988,22.51263
21-30 Sep 1988,10.43517
1-10 Oct 1988,11.60383
11-20 Oct 1988,13.39728
21-31 Oct 1988,4.109218
1-10 Nov 1988,2.792937
11-20 Nov 1988,2.385612
21-30 Nov 1988,1.774113
1-10 Dec 1988,0.3061628
11-20 Dec 1988,0.0
21-31 Dec 1988,0.0
1-10 Jan 1989,0.2168319
11-20 Jan 1989,0.3734483
21-31 Jan 1989,0.5486344
1-10 Feb 1989,0.4693089
11-20 Feb 1989,0.6312414
21-28 Feb 1989,1.243027
1-10 Mar 1989,5.131397
11-20 Mar 1989,4.647599
21-31 Mar 1989,11.03722
1-10 Apr 1989,5.604862
11-20 Apr 1989,15.88468
21-30 Apr 1989,9.600235
1-10 May 1989,7.167415
11-20 May 1989,9.725046
21-31 May 1989,8.783026
1-10 Jun 1989,13.45215
11-20 Jun 1989,12.52211
21-30 Jun 1989,14.02834
1-10 Jul 1989,54.56773
