Time,precipitation
1-10 Jan 1981,0.1943064
11-20 Jan 1981,0.2811289
21-31 Jan 1981,0.4517189
1-10 Feb 1981,0.3630645
11-20 Feb 1981,0.7142932
21-28 Feb 1981,1.285248
1-10 Mar 1981,5.611765
11-20 Mar 1981,18.41052
21-31 Mar 1981,32.26398
1-10 Apr 1981,11.6187
11-20 Apr 1981,16.679
21-30 Apr 1981,13.23718
1-10 May 1981,4.925878
11-20 May 1981,15.8
21-31 May 1981,7.327367
1-10 Jun 1981,3.63691
11-20 Jun 1981,12.3487
21-30 Jun 1981,34.29619
1-10 Jul 1981,94.88837
11-20 Jul 1981,80.47028
21-31 Jul 1981,69.95811
1-10 Aug 1981,58.69595
11-20 Aug 1981,81.30135
21-31 Aug 1981,76.13445
1-10 Sep 1981,13.88958
11-20 Sep 1981,18.98254
21-30 Sep 1981,13.55491
1-10 Oct 1981,11.34838
11-20 Oct 1981,2.285573
21-31 Oct 1981,2.497031
1-10 Nov 1981,2.675827
11-20 Nov 1981,1.901442
21-30 Nov 1981,2.371181
1-10 Dec 1981,0.3333819
11-20 Dec 1981,0.0
21-31 Dec 1981,0.0
1-10 Jan 1982,0.3702601
11-20 Jan 1982,0.5866268
21-31 Jan 1982,0.4377486
1-10 Feb 1982,0.512565
11-20 Feb 1982,0.8380026
21-28 Feb 1982,1.479973
1-10 Mar 1982,11.82352
11-20 Mar 1982,4.712126
21-31 Mar 1982,4.270007
1-10 Apr 1982,23.44024
11-20 Apr 1982,10.76921
21-30 Apr 1982,8.688082
1-10 May 1982,12.88733
11-20 May 1982,10.38794
21-31 May 1982,5.985543
1-10 Jun 1982,11.81665
11-20 Jun 1982,17.03025
21-30 Jun 1982,15.80602
1-10 Jul 1982,34.00053
11-20 Jul 1982,30.71303
1-10 Aug 1982,54.2199
11-20 Aug 1982,50.6554
21-31 Aug 1982,45.66312
1-10 Sep 1982,12.57747
11-20 Sep 1982,6.128353
21-30 Sep 1982,15.78139
1-10 Oct 1982,19.08854
11-20 Oct 1982,9.583336
21-31 Oct 1982,3.277209
1-10 Nov 1982,2.601021
11-20 Nov 1982,2.507737
21-30 Nov 1982,1.839932
1-10 Dec 1982,0.3462838
11-20 Dec 1982,0.0
21-31 Dec 1982,0.0
1-10 Jan 1983,0.212834
11-20 Jan 1983,0.3753313
21-31 Jan 1983,0.633814
1-10 Feb 1983,0.5130735
11-20 Feb 1983,0.9197749
21-28 Feb 1983,1.479973
1-10 Mar 1983,4.612003
11-20 Mar 1983,4.62926
21-31 Mar 1983,5.543
1-10 Apr 1983,12.07345
11-20 Apr 1983,9.453337
21-30 Apr 1983,26.00428
1-10 May 1983,10.55248
11-20 May 1983,12.43338
21-31 May 1983,11.27194
1-10 Jun 1983,30.29244
11-20 Jun 1983,12.75226
21-30 Jun 1983,15.80602
1-10 Jul 1983,34.00053
11-20 Jul 1983,47.65578
21-31 Jul 1983,92.16873
1-10 Aug 1983,47.0844
11-20 Aug 1983,56.61812
21-31 Aug 1983,88.72166
1-10 Sep 1983,11.46916
11-20 Sep 1983,8.844614
21-30 Sep 1983,7.219927
1-10 Oct 1983,10.07501
11-20 Oct 1983,3.284325
21-31 Oct 1983,3.277209
1-10 Nov 1983,2.601021
11-20 Nov 1983,5.225354
21-30 Nov 1983,1.839932
1-10 Dec 1983,0.3459471
11-20 Dec 1983,0.0
21-31 Dec 1983,0.0
1-10 Jan 1984,0.2565818
11-20 Jan 1984,0.3711227
21-31 Jan 1984,0.6436779
1-10 Feb 1984,0.4006809
11-20 Feb 1984,0.7542387
21-29 Feb 1984,2.475451
1-10 Mar 1984,11.82352
11-20 Mar 1984,12.52494
21-31 Mar 1984,5.543
1-10 Apr 1984,9.010415
11-20 Apr 1984,12.94846
21-30 Apr 1984,12.25703
1-10 May 1984,9.651871
11-20 May 1984,17.70086
21-31 May 1984,15.91712
1-10 Jun 1984,14.78542
11-20 Jun 1984,9.645895
21-30 Jun 1984,26.87462
1-10 Jul 1984,63.32449
11-20 Jul 1984,62.8658
21-31 Jul 1984,42.32661
1-10 Aug 1984,64.0372
11-20 Aug 1984,55.61387
21-31 Aug 1984,37.48981
1-10 Sep 1984,22.17374
11-20 Sep 1984,30.93184
21-30 Sep 1984,14.49717
1-10 Oct 1984,4.392528
11-20 Oct 1984,3.291459
21-31 Oct 1984,3.277209
1-10 Nov 1984,2.569266
11-20 Nov 1984,2.507737
21-30 Nov 1984,1.703193
1-10 Dec 1984,0.3442242
11-20 Dec 1984,0.0
21-31 Dec 1984,0.0
1-10 Jan 1985,0.2587861
11-20 Jan 1985,0.3791663
21-31 Jan 1985,0.6436779
1-10 Feb 1985,0.5130735
11-20 Feb 1985,0.9131665
21-28 Feb 1985,1.472007
1-10 Mar 1985,20.18807
11-20 Mar 1985,4.62926
21-31 Mar 1985,5.594927
1-10 Apr 1985,26.67823
11-20 Apr 1985,13.38648
21-30 Apr 1985,19.31197
1-10 May 1985,15.28361
11-20 May 1985,9.297457
21-31 May 1985,8.510834
1-10 Jun 1985,11.81665
11-20 Jun 1985,12.75226
21-30 Jun 1985,21.66646
1-10 Jul 1985,41.75669
11-20 Jul 1985,78.23889
21-31 Jul 1985,83.23499
1-10 Aug 1985,40.65601
11-20 Aug 1985,45.47992
21-31 Aug 1985,55.05598
1-10 Sep 1985,19.01821
11-20 Sep 1985,15.48032
21-30 Sep 1985,6.028012
1-10 Oct 1985,4.332575
11-20 Oct 1985,3.284325
21-31 Oct 1985,3.277209
1-10 Nov 1985,2.601021
11-20 Nov 1985,6.335765
21-30 Nov 1985,1.730697
1-10 Dec 1985,0.5249297
11-20 Dec 1985,0.0
21-31 Dec 1985,0.0
1-10 Jan 1986,0.2587861
11-20 Jan 1986,0.3753313
21-31 Jan 1986,0.633814
1-10 Feb 1986,0.5130735
11-20 Feb 1986,0.9197749
21-28 Feb 1986,1.195741
1-10 Mar 1986,4.612003
11-20 Mar 1986,4.144069
21-31 Mar 1986,14.76727
1-10 Apr 1986,9.093635
11-20 Apr 1986,14.40246
21-30 Apr 1986,14.3603
1-10 May 1986,8.094751
11-20 May 1986,7.611973
21-31 May 1986,8.510834
1-10 Jun 1986,11.81665
11-20 Jun 1986,52.08975
21-30 Jun 1986,56.58018
1-10 Jul 1986,49.26426
11-20 Jul 1986,44.16331
21-31 Jul 1986,114.9917
1-10 Aug 1986,47.35319
11-20 Aug 1986,36.23443
21-31 Aug 1986,45.68671
1-10 Sep 1986,14.72615
11-20 Sep 1986,15.17417
21-30 Sep 1986,7.219927
1-10 Oct 1986,10.78831
11-20 Oct 1986,3.017349
21-31 Oct 1986,11.49068
1-10 Nov 1986,2.702275
11-20 Nov 1986,2.241291
21-30 Nov 1986,1.839932
1-10 Dec 1986,0.3462838
11-20 Dec 1986,0.0
21-31 Dec 1986,0.0
1-10 Jan 1987,0.2555005
11-20 Jan 1987,0.3791663
21-31 Jan 1987,0.6288765
1-10 Feb 1987,0.5130735
11-20 Feb 1987,0.8878473
21-28 Feb 1987,1.465233
1-10 Mar 1987,4.644129
11-20 Mar 1987,4.662359
21-31 Mar 1987,5.543
1-10 Apr 1987,9.135094
11-20 Apr 1987,9.453337
21-30 Apr 1987,6.367593
1-10 May 1987,17.89743
11-20 May 1987,25.18907
21-31 May 1987,39.19562
1-10 Jun 1987,29.68418
11-20 Jun 1987,26.028
21-30 Jun 1987,10.01816
1-10 Jul 1987,35.29886
11-20 Jul 1987,30.71303
21-31 Jul 1987,33.88906
1-10 Aug 1987,71.68456
11-20 Aug 1987,77.3922
21-31 Aug 1987,45.02074
1-10 Sep 1987,17.87051
11-20 Sep 1987,5.046757
21-30 Sep 1987,7.164804
1-10 Oct 1987,17.9236
11-20 Oct 1987,3.291459
21-31 Oct 1987,16.42018
1-10 Nov 1987,2.463048
11-20 Nov 1987,2.507737
21-30 Nov 1987,1.839932
1-10 Dec 1987,0.3462838
11-20 Dec 1987,0.0
21-31 Dec 1987,0.0
1-10 Jan 1988,0.2530856
11-20 Jan 1988,0.3345354
21-31 Jan 1988,0.6436779
1-10 Feb 1988,0.5130735
11-20 Feb 1988,2.325104
21-29 Feb 1988,1.520168
1-10 Mar 1988,4.612003
11-20 Mar 1988,4.663478
21-31 Mar 1988,5.543
1-10 Apr 1988,9.135094
11-20 Apr 1988,9.453337
21-30 Apr 1988,8.688082
1-10 May 1988,13.01021
11-20 May 1988,7.611973
21-31 May 1988,8.510834
1-10 Jun 1988,16.4356
11-20 Jun 1988,12.75226
21-30 Jun 1988,15.80602
1-10 Jul 1988,57.26901
11-20 Jul 1988,86.93045
21-31 Jul 1988,153.3509
1-10 Aug 1988,63.06385
11-20 Aug 1988,67.94727
21-31 Aug 1988,60.92204
1-10 Sep 1988,12.46542
11-20 Sep 1988,27.15623
21-30 Sep 1988,14.43544
1-10 Oct 1988,14.94533
11-20 Oct 1988,10.86778
21-31 Oct 1988,3.277209
1-10 Nov 1988,2.463052
11-20 Nov 1988,2.492397
21-30 Nov 1988,1.839932
1-10 Dec 1988,0.3462838
11-20 Dec 1988,0.0
21-31 Dec 1988,0.0
1-10 Jan 1989,0.2587861
11-20 Jan 1989,0.4681216
21-31 Jan 1989,0.6436779
1-10 Feb 1989,0.5913645
11-20 Feb 1989,0.7136605
21-28 Feb 1989,1.472908
1-10 Mar 1989,4.612003
11-20 Mar 1989,4.62926
21-31 Mar 1989,14.76727
1-10 Apr 1989,9.135094
11-20 Apr 1989,15.5425
21-30 Apr 1989,8.688082
1-10 May 1989,8.094751
11-20 May 1989,10.33056
21-31 May 1989,8.510834
1-10 Jun 1989,11.81665
11-20 Jun 1989,12.75226
21-30 Jun 1989,12.23671
1-10 Jul 1989,49.79024
11-20 Jul 1989,65.68839
21-31 Jul 1989,55.4655
1-10 Aug 1989,64.02412
11-20 Aug 1989,54.94006
21-31 Aug 1989,50.03835
1-10 Sep 1989,15.37605
11-20 Sep 1989,12.1825
21-30 Sep 1989,11.19895
1-10 Oct 1989,4.323733
11-20 Oct 1989,12.31336
21-31 Oct 1989,3.277209
1-10 Nov 1989,2.463495
11-20 Nov 1989,2.507737
21-30 Nov 1989,1.839932
1-10 Dec 1989,0.5850625
11-20 Dec 1989,0.0
21-31 Dec 1989,0.0
1-10 Jan 1990,0.2558655
11-20 Jan 1990,0.3791663
21-31 Jan 1990,0.6436779
1-10 Feb 1990,0.8052319
11-20 Feb 1990,1.696072
21-28 Feb 1990,1.352907
1-10 Mar 1990,11.90524
11-20 Mar 1990,4.62926
21-31 Mar 1990,5.543
1-10 Apr 1990,9.135094
11-20 Apr 1990,9.453337
21-30 Apr 1990,29.37748
1-10 May 1990,8.094751
11-20 May 1990,7.611973
21-31 May 1990,8.510834
1-10 Jun 1990,11.81665
11-20 Jun 1990,12.75226
21-30 Jun 1990,15.80602
1-10 Jul 1990,49.38856
11-20 Jul 1990,58.88131
21-31 Jul 1990,55.4655
1-10 Aug 1990,37.93996
11-20 Aug 1990,31.46376
21-31 Aug 1990,45.44496
1-10 Sep 1990,18.50395
11-20 Sep 1990,6.050973
21-30 Sep 1990,10.79682
1-10 Oct 1990,4.323733
11-20 Oct 1990,3.291459
21-31 Oct 1990,3.277209
1-10 Nov 1990,2.585779
11-20 Nov 1990,2.492397
21-30 Nov 1990,1.839932
1-10 Dec 1990,0.3462838
11-20 Dec 1990,0.0
21-31 Dec 1990,0.0
1-10 Jan 1991,0.2587861
11-20 Jan 1991,0.3791663
21-31 Jan 1991,0.6436779
1-10 Feb 1991,0.5130735
11-20 Feb 1991,0.9197749
21-28 Feb 1991,1.479973
1-10 Mar 1991,4.612003
11-20 Mar 1991,4.62926
21-31 Mar 1991,5.543
1-10 Apr 1991,34.57122
11-20 Apr 1991,9.453337
21-30 Apr 1991,8.688082
1-10 May 1991,19.91526
11-20 May 1991,7.611973
21-31 May 1991,10.59817
1-10 Jun 1991,11.81665
11-20 Jun 1991,12.75226
21-30 Jun 1991,15.80602
1-10 Jul 1991,41.75669
11-20 Jul 1991,37.88805
21-31 Jul 1991,55.4655
1-10 Aug 1991,46.44044
11-20 Aug 1991,31.46376
21-31 Aug 1991,46.06147
1-10 Sep 1991,17.98313
11-20 Sep 1991,6.050973
21-30 Sep 1991,14.49717
1-10 Oct 1991,21.33134
11-20 Oct 1991,3.291459
21-31 Oct 1991,3.277209
1-10 Nov 1991,2.601021
11-20 Nov 1991,2.507737
21-30 Nov 1991,1.839932
1-10 Dec 1991,0.5249297
11-20 Dec 1991,0.0
21-31 Dec 1991,0.0
1-10 Jan 1992,0.2587861
11-20 Jan 1992,0.3791663
21-31 Jan 1992,1.605875
1-10 Feb 1992,0.5130735
11-20 Feb 1992,0.9197749
21-29 Feb 1992,1.520168
1-10 Mar 1992,3.631983
11-20 Mar 1992,4.62926
21-31 Mar 1992,5.543
1-10 Apr 1992,9.135094
11-20 Apr 1992,15.38399
21-30 Apr 1992,14.20048
1-10 May 1992,17.57261
11-20 May 1992,7.611973
21-31 May 1992,8.510834
1-10 Jun 1992,11.81665
11-20 Jun 1992,12.75226
21-30 Jun 1992,22.78877
1-10 Jul 1992,49.51285
11-20 Jul 1992,34.52137
21-31 Jul 1992,55.4655
1-10 Aug 1992,59.0219
11-20 Aug 1992,100.5082
21-31 Aug 1992,78.44719
1-10 Sep 1992,14.77171
11-20 Sep 1992,12.62283
21-30 Sep 1992,10.95185
1-10 Oct 1992,4.332575
11-20 Oct 1992,3.284325
21-31 Oct 1992,11.49068
1-10 Nov 1992,9.031521
11-20 Nov 1992,2.477121
