Time,NDVI
Oct 1981,0.5865484
Oct 1982,0.5920646
Oct 1983,0.4982581
Oct 1984,0.4714839
Oct 1985,0.4672581
Oct 1986,0.4101936
Oct 1987,0.435129
Oct 1988,0.5141291
Oct 1989,0.5115162
Oct 1990,0.4504839
Oct 1991,0.527742
Oct 1992,0.5290322
Oct 1993,0.4961613
Oct 1994,0.5147097
Oct 1995,0.4771936
Oct 1996,0.3580323
Oct 1997,0.4582258
Oct 1998,0.4739032
Oct 1999,0.4489355
Oct 2000,0.4669678
Oct 2001,0.4642581
Oct 2002,0.4571936
Oct 2003,0.5129355
Oct 2004,0.4224516
Oct 2005,0.4554194
Oct 2006,0.4267742
