Time,NDVI
Jul 1981,0.3772903
Jul 1982,0.2047742
Jul 1983,0.3173226
Jul 1984,0.3716129
Jul 1985,0.4779032
Jul 1986,0.3922581
Jul 1987,0.3485484
Jul 1988,0.2618065
Jul 1989,0.3878065
Jul 1990,0.3369355
Jul 1991,0.3039677
Jul 1992,0.2783226
Jul 1993,0.3365807
Jul 1994,0.2521935
Jul 1995,0.3496129
Jul 1996,0.4075484
Jul 1997,0.3388387
Jul 1998,0.3343871
Jul 1999,0.2783871
Jul 2000,0.243
Jul 2001,0.3414516
Jul 2002,0.2941936
Jul 2003,0.1932581
Jul 2004,0.2824516
Jul 2005,0.3296129
Jul 2006,0.3376774
