T2,MODIS HAIN ET
Jul 2000,7.5
Jul 2001,12.8
Jul 2002,2.3
Jul 2003,34.8
Jul 2004,4.2
Jul 2005,33.4
Jul 2006,23.0
Jul 2007,59.7
Jul 2008,47.5
Jul 2009,29.6
Jul 2010,50.5
Jul 2011,15.4
Jul 2012,37.6
Jul 2013,8.6
Jul 2014,21.1
