"","1","2","3"
"1983",32.8,25,75
"1984",50.5,39,75
"1985",38.2,50,75
"1986",66.3257142857143,50,75
"1987",75,50,75
"1988",54,34.8,75
"1989",66.6757142857143,50,75
"1990",30.3,47.7,75
"1991",60.3,50,75
"1992",23.5,40.6,75
"1993",75,50,75
"1994",72,50,75
"1995",29.7,43.4,75
"1996",75,50,75
"1997",75,50,75
"1998",54.2,50,75
"1999",41.2,50,75
"2000",50,50,75
"2001",54.4,50,75
"2002",58.7,49.3,75
"2003",57.5,50,75
"2004",35.2,50,75
"2005",47.4,50,75
"2006",39.7,50,75
"2007",72.5,50,75
"2008",61.3,36.3,75
"2009",32,50,75
"2010",75,50,75
"2011",50,50,75
"2012",38.2,50,75
"2013",42.2,50,75
"2014",33.5,50,75
"2015",42.9,35.9,75
"2016",50,50,75
"2017",57.4,50,75
"2018",73.1,50,75
"2019",72.5,50,75
