Time,NDVI
Oct 1981,0.3427258
Oct 1982,0.4017258
Oct 1983,0.3652581
Oct 1984,0.2167903
Oct 1985,0.3394839
Oct 1986,0.4027097
Oct 1987,0.3695323
Oct 1988,0.4238065
Oct 1989,0.2877097
Oct 1990,0.2912581
Oct 1991,0.3188548
Oct 1992,0.3329355
Oct 1993,0.3142742
Oct 1994,0.3836129
Oct 1995,0.3869839
Oct 1996,0.3415323
Oct 1997,0.3450323
Oct 1998,0.4161775
Oct 1999,0.3855323
Oct 2000,0.3633065
Oct 2001,0.3744032
Oct 2002,0.4249355
Oct 2003,0.3947904
Oct 2004,0.3606129
Oct 2005,0.3662742
Oct 2006,0.3996775
