Time,NDVI
Aug 1981,0.4557959
Aug 1982,0.3755398
Aug 1983,0.3295201
Aug 1984,0.3200849
Aug 1985,0.3256379
Aug 1986,0.469636
Aug 1987,0.2980165
Aug 1988,0.4006998
Aug 1989,0.3688361
Aug 1990,0.3747229
Aug 1991,0.3467874
Aug 1992,0.3700013
Aug 1993,0.3992291
Aug 1994,0.4267729
Aug 1995,0.4792989
Aug 1996,0.411742
Aug 1997,0.4544997
Aug 1998,0.3977584
Aug 1999,0.4337762
Aug 2000,0.389501
Aug 2001,0.4399776
Aug 2002,0.3703746
Aug 2003,0.3873522
Aug 2004,0.402761
Aug 2005,0.4546228
Aug 2006,0.3886537
