Time,NDVI
Oct 1981,0.4694332
Oct 1982,0.4939855
Oct 1983,0.4269263
Oct 1984,0.3329138
Oct 1985,0.345917
Oct 1986,0.4212245
Oct 1987,0.3951356
Oct 1988,0.4610145
Oct 1989,0.3742923
Oct 1990,0.370158
Oct 1991,0.4047788
Oct 1992,0.4588131
Oct 1993,0.3886491
Oct 1994,0.4966063
Oct 1995,0.4600231
Oct 1996,0.4094833
Oct 1997,0.3847407
Oct 1998,0.4784029
Oct 1999,0.4678032
Oct 2000,0.465507
Oct 2001,0.4776347
Oct 2002,0.4568276
Oct 2003,0.4605991
Oct 2004,0.3699559
Oct 2005,0.4033206
Oct 2006,0.4426386
