Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833333333333333,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.07096774193548,1.07096774193548,1.07096774193548,0,0,0,1.086119257087,1.086119257087,0,1.086119257087,0,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,17.8,0,0
6,1.76666666666667,15.9,3.80196078431373,2.7843137254902,20.4666666666667,0,1.76666666666667,2.7843137254902,1.76666666666667,1.01764705882353,1.76666666666667,1.76666666666667,2.7843137254902,0,1.76666666666667,1.76666666666667,1.76666666666667,0,1.76666666666667,1.76666666666667,17.6666666666667,0,1.76666666666667,1.76666666666667,1.76666666666667,0,1.76666666666667,1.76666666666667,1.76666666666667,0,1.76666666666667,1.76666666666667,1.76666666666667,15.9,20.4666666666667,1.76666666666667,1.76666666666667
7,0,8.4,2.35588235294118,4.89588235294117,15,0,14.3,16.6558823529412,0,0,0,2.54,0,31.4,23,0,0,0,0,17.2,0,0,0,20.8,0,0,12.6,0,0,0,0,12,0,0,0,0,0
8,3.17714285714286,9.1,6.48285714285715,19.4,3.30571428571429,0,10.2,0,7.8,5.6,0,0,0,6.5,14.3,0,0,0,17.6,7.4,0,6.5,26.6,40.8,0,0,6.9,0,0,0,5.6,20.3,7.4,6.5,0,0,8.4
9,0,0,16.0485714285714,8.6,0,0,24.6,10.9,0,0,20,4.54857142857142,0,39.4,11.5,19,0,0,7.5,29.9,0,0,0,9.8,11.5,0,33.1,0,0,31.3,12.4,0,10.6,10.3,0,0,22.8
10,4.78285714285714,0,11.2558823529412,16.5,23.4,14.6,2.9,8.1,8.5,4.9,19.5,4.55588235294117,9.33873949579831,9.9,22.4,0,0,37.2,0,21.7,0,13.1,0,12.7,6.4,6.7,8.2,8.5,11.1,8.9,6.6,8.8,0,16.4,0,6.5,12.1
11,25.9,11.6,8.4,12.8,12.4363636363636,9.7,9,0,0,3,10.7280303030303,3.9,20,22.1,6.8,13.1363636363636,3.6,22.3,0,5.6,8.8,24.1,13.1363636363636,11.5,10.1,6.9,9.6,21.7,0,22.7,16.8,6.2,0,19.1,0,8.5,16.8
12,22.9,0,23.2,8.6,4.83714285714285,0,4.83714285714285,42.5,0,10,24.3,9.5,12.1,3.6,8.4,10.2,3.6,11,4.8,0,7.2,7.1,19,7.6,10.4,6.9,0,7.9,5.6,10,8.4,33.9,0,10.7,22.5,7.8,7.2
13,8.4,14.1,5.93939393939394,6.7,5.8,0,0,0,16.3393939393939,15.8,7.31082251082251,6.9,8,7.8,5.1,5.73939393939394,0,9.1,9.1,3.2,3,2.2,12.6,6,0,16.5,0,20.7,0,9.5,3,5.1,21.9,17.5,11.8,5.37142857142857,0
14,20,9.4,3.3,5.65,13.3,1.9,2.4,0,5.2,4.4,15.1,3.7,13,14.3,2.5,5.7,0,0,1.8,0,4.1,0,9,1.9,4.5,3.4,5.1,0,18,0,3,7.5,0,0,21.2,4,5.7
15,22.5,5.9,2.6,14.3114285714286,40.2,3,3.01142857142857,3,4.7,3.4,2.6,0,8,37.1,14.2,0,4.7,0,2.6,0,0,0,11.8,4,2.8,3.8,0,3.2,27.1,0,0,8.6,9,0,0,0,6.5
