T2,MODIS HAIN ET
Oct 2000,29.9
Oct 2001,23.1
Oct 2002,17.4
Oct 2003,30.9
Oct 2004,15.1
Oct 2005,50.7
Oct 2006,54.3
Oct 2007,69.8
Oct 2008,61.9
Oct 2009,32.6
Oct 2010,70.7
Oct 2011,40.9
Oct 2012,33.1
Oct 2013,43.5
Oct 2014,39.2
