"","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-Jan",0,0,0.0400847628571429,0,0,0,0.0400847628571429,0.0400847628571429,0,0,0,0,0,0,0,0.7459944,0,0,0,0,0,0,0,0,0.6569723,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-Jan",0.402747567567568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.90166
"6-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8-Jan",0.0368625555555556,0,0.0368625555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,1.327052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9-Jan",0.263744666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.494808,0,0.263744666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10-Jan",0,0,0,0.0305004810810811,0,0,0,0,0,0,0,0,0,0,0,0,0.8831526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2453652,0,0,0,0,0,0,0
"11-Jan",0,0.0173294621621622,0,0,0,0,0,0,0,0,0,0,0,0.6411901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Jan",0,0,0.075533972972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.794757,0,0,0,0,0,0,0,0,0,0,0,0
"13-Jan",0,0,0.0127310081081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4710473,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-Jan",0,0,0,0,0,0,0,0.53579027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.82424,0,0,0,0,0,0,0,0,0,0,0,0
"15-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16-Jan",0.02742645,0,0.02742645,0,0,0,0,0,0,0.6369655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3503867,0,0,0,0,0,0,0,0,0,0,0,0,0
"17-Jan",0.0146490405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5420145,0,0,0,0,0,0
"18-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Jan",0.169538216216216,0,0,0,0,0,0,0,0,1.740021,0,0,0,0,0,4.532893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Jan",0.0106846714285714,0,0,0,0,0,0,0,0,0,0.0106846714285714,0,0,0,0,0,0.0106846714285714,0,0,0,0,0,0,0,0,0,0,0,0.3739635,0,0,0,0,0,0,0,0,0
"22-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Jan",0,0,0,0,0,0,0,0,0.145546318918919,0,0,0,0,0,0,0,0,0,0,0,0,0,4.853871,0,0.5313428,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Jan",0.0328061944444444,0,1.181023,0,0,0,0,0,0.0328061944444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-Jan",0,0,0,0,0,0,0,0.139964797297297,0,0.3186005,0,0,0,0,0,0,0,0,0,0,4.860097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31-Jan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-Feb",0,0,0,0,0,0,0.0538002162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990608,0,0,0,0,0,0,0,0,0
"2-Feb",0,0,0,0,0,0,0,0.0830727027027027,0,0,0,0,0,0,3.07369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-Feb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Feb",0,0,0,0,0,0,0,0.0171445837837838,0,0,0,0,0,0,0,0.6343496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-Feb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6-Feb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7-Feb",0,0.109111280555556,0,0,0,0,0,0.109111280555556,0,0,0,0,3.39165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5363561,0,0,0
"8-Feb",0,0,0,0,0,0,0,0.117240351351351,0,0,0,0,0,0,0,4.337893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9-Feb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10-Feb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Feb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Feb",0,0,0,0,0,0,0,0.0690933513513513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.556454
"13-Feb",0,0,0,0,0,0,0,0.0491414621621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2003841,0,0,0,0,0,0,0,0,0,0,1.61785
"14-Feb",0,0.164276617647059,0.164276617647059,0,0,0,0,0.164276617647059,0.164276617647059,0,0,0,0,0,0,0,0,0,0,0,0,0,3.388343,0,0,0,0,0,0,0,0,0,0,0,2.197062,0,0,0
"15-Feb",0.525990788235294,0.525990788235294,0,0,0,0,0,0.525990788235294,0,0,0.525990788235294,0,0,0,0,0,0,0,0,0,0,0,14.25732,0,0.7136678,0,0,0,0,0,0,0,0,0,0,0,2.912699,0
"16-Feb",0,0,0.185108833333333,0,6.663918,0,0,0.185108833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17-Feb",0,0,0,0,0,0,0,0,0,0,0.443337381081081,0,0,0,0,0,0,0,0,0,0,0,0,0,16.07326,0,0,0,0,0,0,0,0,0,0,0,0.3302231,0
"18-Feb",0.248720685714286,0,0,0.248720685714286,0,0,0,0,0,0,0.248720685714286,0,0,0,0,0,0,0,0,0,0,0,0,0,4.927707,0,0,0,0,0,0,1.515305,0,0,2.262212,0,0,0
