Time,precipitation
1-10 Jan 1981,0.9341265
11-20 Jan 1981,0.7899758
21-31 Jan 1981,0.829049
1-10 Feb 1981,0.8806741
11-20 Feb 1981,1.484039
21-28 Feb 1981,1.175331
1-10 Mar 1981,14.75855
11-20 Mar 1981,22.51109
21-31 Mar 1981,27.38385
1-10 Apr 1981,4.092602
11-20 Apr 1981,5.899304
21-30 Apr 1981,7.014111
1-10 May 1981,1.496075
11-20 May 1981,3.49526
21-31 May 1981,2.40231
1-10 Jun 1981,1.955019
11-20 Jun 1981,2.413092
21-30 Jun 1981,6.831734
1-10 Jul 1981,61.1661
11-20 Jul 1981,73.71257
21-31 Jul 1981,53.67876
1-10 Aug 1981,61.86967
11-20 Aug 1981,56.64095
21-31 Aug 1981,60.4673
1-10 Sep 1981,5.350048
11-20 Sep 1981,9.09104
21-30 Sep 1981,2.36157
1-10 Oct 1981,3.255511
11-20 Oct 1981,0.313142
21-31 Oct 1981,0.4444516
1-10 Nov 1981,1.368423
11-20 Nov 1981,1.518041
21-30 Nov 1981,1.634361
1-10 Dec 1981,1.104627
11-20 Dec 1981,1.404468
21-31 Dec 1981,1.913636
1-10 Jan 1982,3.615118
11-20 Jan 1982,4.296145
21-31 Jan 1982,0.8280313
1-10 Feb 1982,6.08912
11-20 Feb 1982,3.320013
21-28 Feb 1982,7.230925
1-10 Mar 1982,10.86092
11-20 Mar 1982,2.354946
21-31 Mar 1982,5.226046
1-10 Apr 1982,15.64293
11-20 Apr 1982,7.689093
21-30 Apr 1982,4.773148
1-10 May 1982,3.40029
11-20 May 1982,8.28421
21-31 May 1982,2.739028
1-10 Jun 1982,5.098508
11-20 Jun 1982,5.540404
21-30 Jun 1982,9.725952
1-10 Jul 1982,30.50427
11-20 Jul 1982,25.94989
1-10 Aug 1982,26.79479
11-20 Aug 1982,53.16075
21-31 Aug 1982,40.37902
1-10 Sep 1982,9.583578
11-20 Sep 1982,4.976089
21-30 Sep 1982,7.266905
1-10 Oct 1982,4.63561
11-20 Oct 1982,1.545408
21-31 Oct 1982,0.7786087
1-10 Nov 1982,1.962532
11-20 Nov 1982,2.808847
21-30 Nov 1982,2.527092
1-10 Dec 1982,1.712377
11-20 Dec 1982,1.502788
21-31 Dec 1982,1.613829
1-10 Jan 1983,1.183738
11-20 Jan 1983,1.524122
21-31 Jan 1983,2.144592
1-10 Feb 1983,1.925662
11-20 Feb 1983,2.249099
21-28 Feb 1983,1.898543
1-10 Mar 1983,3.907497
11-20 Mar 1983,3.671577
21-31 Mar 1983,3.749381
1-10 Apr 1983,7.955031
11-20 Apr 1983,13.8106
21-30 Apr 1983,17.86456
1-10 May 1983,7.590309
11-20 May 1983,9.823719
21-31 May 1983,12.15512
1-10 Jun 1983,11.238
11-20 Jun 1983,5.880934
21-30 Jun 1983,9.725952
1-10 Jul 1983,30.50427
11-20 Jul 1983,25.58758
21-31 Jul 1983,36.27707
1-10 Aug 1983,35.10117
11-20 Aug 1983,37.99213
21-31 Aug 1983,32.01227
1-10 Sep 1983,5.710612
11-20 Sep 1983,2.506952
21-30 Sep 1983,2.009389
1-10 Oct 1983,1.628371
11-20 Oct 1983,0.558172
21-31 Oct 1983,0.7786087
1-10 Nov 1983,1.962532
11-20 Nov 1983,3.146697
21-30 Nov 1983,2.527092
1-10 Dec 1983,1.704157
11-20 Dec 1983,1.453557
21-31 Dec 1983,1.613829
1-10 Jan 1984,1.479791
11-20 Jan 1984,1.519048
21-31 Jan 1984,2.154037
1-10 Feb 1984,1.311336
11-20 Feb 1984,1.519558
21-29 Feb 1984,4.162459
1-10 Mar 1984,3.907497
11-20 Mar 1984,9.532594
21-31 Mar 1984,3.749381
1-10 Apr 1984,4.815172
11-20 Apr 1984,7.50674
21-30 Apr 1984,3.156942
1-10 May 1984,6.740499
11-20 May 1984,21.5988
21-31 May 1984,11.23325
1-10 Jun 1984,6.884197
11-20 Jun 1984,4.186709
21-30 Jun 1984,12.51477
1-10 Jul 1984,33.60555
11-20 Jul 1984,25.58758
21-31 Jul 1984,51.82317
1-10 Aug 1984,45.35409
11-20 Aug 1984,23.48401
21-31 Aug 1984,21.65247
1-10 Sep 1984,10.19962
11-20 Sep 1984,12.29281
21-30 Sep 1984,5.64129
1-10 Oct 1984,1.423212
11-20 Oct 1984,0.55634
21-31 Oct 1984,0.7786087
1-10 Nov 1984,1.904436
11-20 Nov 1984,2.808847
21-30 Nov 1984,1.655361
1-10 Dec 1984,1.702891
11-20 Dec 1984,1.461206
21-31 Dec 1984,1.613829
1-10 Jan 1985,3.652536
11-20 Jan 1985,1.529008
