"","1","2","3"
"1983",17.6,24.7055555555555,70.1055555555555
"1984",22,12.6,59.1
"1985",5.7,25,69.4
"1986",45.7685714285714,50,75
"1987",21.775,38.375,66.7
"1988",27.7,40.6,75
"1989",24.6685714285714,35.6,75
"1990",19.8,30.4,64.8
"1991",29.6,37.2,75
"1992",0,0,50
"1993",39.9,44,75
"1994",29.9,37.3,75
"1995",21.1,37.3,75
"1996",67.2,42.2,75
"1997",74.1,50,75
"1998",26.7,40.6,75
"1999",33.4,50,75
"2000",32.6,50,75
"2001",33.4,50,75
"2002",39.8,49.5,69.2
"2003",21.7,25,75
"2004",25,49,74
"2005",27,47.8,75
"2006",41,50,75
"2007",47.8,50,75
"2008",28.6,35.6,75
"2009",25,50,75
"2010",43.3,50,75
"2011",41.3,50,75
"2012",31.2,50,75
"2013",12.2,37.2,75
"2014",9.8,34.8,75
"2015",35.9,50,67.7
"2016",47,50,75
"2017",25.3,41.9,75
"2018",58.2,50,75
"2019",22.6,25,75
