"","MIXEDVEGg"
"1981",0.132751047584852
"1982",0.0953427237334974
"1983",0.124634174134961
"1984",0.127844373087989
"1985",0.129542840209371
"1986",0.151094846000789
"1987",0.113493787232339
"1988",0.0992234868465457
"1989",0.122341445168323
"1990",0.126119816300744
"1991",0.105081786884726
"1992",0.112584308450856
"1993",0.125013619447073
"1994",0.121508268701603
"1995",0.11462809022414
"1996",0.144837035506713
"1997",0.149336158553335
"1998",0.119904177461222
"1999",0.118896339643645
"2000",0.1231382
"2001",0.1382387
"2002",0.1099491
"2003",0.1170679
"2004",0.1017153
"2005",0.1235677
"2006",0.1398636
"2007",0.1659634
"2008",0.1152007
"2009",0.1059574
"2010",0.1134582
"2011",0.1745712
"2012",0.1585164
"2013",0.1439802
"2014",0.1174965
"2015",0.1360693
"2016",0.1506817
"2017",0.1187861
"2018",0.1373751
"2019",0.1501952
