Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.703354789789791,0,0.0769473184126985,0.0305004810810811,0,0,0.0400847628571429,0.0400847628571429,0,0,0,0,0,0,0,0.7459944,11.7050126,0,0.263744666666667,0,0,0,0,0,0.6569723,0,0,0,0,0,0.2453652,0,0,0,0,0,0
2,0.211613706756757,0.0173294621621622,0.115691431081081,0,0,0,0,0.53579027027027,0,2.3769865,0,0,0,0.6411901,0,4.532893,0,0,0,0,0,0,0,0,0.821434,22.618997,0,0,0,0,0,0.5420145,0,0,0,0,0
3,0.0434908658730158,0,1.181023,0,0,0,0,0.139964797297297,0.178352513363363,0.3186005,0.0106846714285714,0,0,0,0,0,0.0106846714285714,0,0,0,4.860097,0,4.853871,0,0.5313428,0,0,0,0.3739635,0,0,0,0,0,0,0,0
4,0,0.109111280555556,0,0,0,0,0.0538002162162162,0.326568918393393,0,0,0,0,3.39165,0,3.07369,4.9722426,0,0,0,0,0,0,0,0,0,0,0,0,1.990608,0,0,0,0,0,0.5363561,0,0
5,0.77471147394958,0.690267405882353,0.349385450980392,0.248720685714286,6.663918,1.636704,0,0.993611052729199,0.164276617647059,0,1.21804885503066,0,0,0,0,0,0,0,0,0,0,0,17.645663,0,21.7146348,0,0.2003841,0,0,0,0,5.034949,0,0,4.459274,0,3.2429221
6,0.5670758,5.670758,1.66712680580867,4.89722005714286,1.11233967777778,15.921323,0.5670758,3.10607211451737,0.5670758,0,8.6372028,4.7101678,3.667786,0.7057996,0.5670758,1.2067249,0.5670758,0,0.588703111428571,0.5670758,7.8807948,0,0.5670758,0.5670758,0.5670758,0,0.5670758,0.5670758,0.5670758,0,0.5670758,0.5670758,0.5670758,0,4.4613388,2.2144978,13.9784158
7,0,0,7.71997394126984,0.160605055555556,26.3186578857143,0,4.775396,0.112075675675676,4.660101,0,0,0.555746756756757,0,7.064626,6.170395,0.468487885714286,0,0,0,13.967548,0,0,0,6.809642,0,0,0,0,0,0,0,15.603231,0,0,0,0,0
8,15.100445,5.47516,1.37707816216216,4.642221,1.56773285945946,0,0,0,0,0,0,0,0.3239215,0,25.375704,0.605699756756757,0,0,21.74535,0,0,6.395232,26.873639,25.3308975,0,0,10.11749,0,15.930145,0,0,8.080981,0,3.0060681,0,2.769477,9.425404
9,0.468348966666667,0,4.52804408738739,0,3.8146865,1.22168594594595,37.879597,12.068914,0,0,8.22182566666667,0.9178018,17.053559,35.873141,0.6665901,0,5.031572,0,0,33.5123618,0,0,0,8.0810907,16.971258,0,8.140022,5.652742,0,11.7119781,0.3391344,0,8.518489,0,0,0,10.219249
10,50.9071746555556,0.5619623,37.7914835675676,2.21221488918919,3.229958,2.87655,0.571449125525525,1.75693686486486,0,0,0,0.56950982972973,1.29957084444444,0,18.19124,2.828411,0,13.602951,0,17.730673,0,6.126269,0,41.3994688,53.63094,2.82813,0,0,2.854288,0,0,3.254908,0,13.503275,0,9.509394,0.2970216
11,11.532228,5.1701534,9.508229,17.626138,31.72091,0,9.30927347222222,0,0,0,21.1286900111111,21.4513706,4.4924095,19.357999,14.02793,0.673499313888889,0,10.98257,0,10.34196,0,2.701266,4.36969283333333,42.628125,0,0,0,10.8259853,0,3.764563,15.880734,0,0,4.757652,0,0.4962347,20.375877
12,14.9852506181606,0,2.79267609831933,13.0201756,0.879948727777778,0,3.43981655546218,26.047077,0,3.402212,33.640548,6.685977,6.922984,0,3.3294412,0,0,0,0,0,0,0,3.276535,5.3007468,0.6368996,24.49823,0,4.6640407,0.3715564,0.886617,5.272625,19.942684,0,0,44.41846,1.627743,7.546812
13,3.7301999,21.932509,36.279841154127,25.2763868055556,24.57366,0,0,0,24.066593,25.418943,3.440538,3.532974,6.493353,6.502544,4.45227234857143,12.69256,0,1.093487,12.46438,1.221856,0,0.3315464,12.22415,0.3225624,1.7448892,26.357574,0,54.54986,12.00036,16.957343,3.8865472,2.91032,32.669488,5.325944,20.1431322,5.686631,0
14,93.484885,6.5933118,5.055423,18.2991366944444,15.374256,1.726882,0.897761388888889,0,0,2.507429,23.981955,7.8308459,20.667652,25.5231809,1.418274,5.401122,0,0,0,4.345811,9.000001,0,9.521232,0,12.7740605,0,5.88482,1.218134,26.0781,0,2.368009,8.01366,0,10.9136,32.990934,3.366528,2.964608
15,17.244687,6.085627,0,3.6921312,49.263971,0,1.42569,0,3.174498,0,0,0,2.207833,13.2514877,71.031003,0.6207562,0,0,0,0,0,0,8.152637,0,0,0,0,0.2158415,163.778279,0,0,11.116069,18.281932,0,0,0,0
16,6.333246,2.631081,0,0,23.065654,0.4412246,0.629979111111111,0,0,0,11.6125955444444,1.538971,2.206329,20.7227653,6.187242,2.5958289,0,2.510585,0,5.792365,0,0,0,0,8.414759,0,0,0,0,0,0,0,0,0,0,0,62.154082
17,0.572064738888889,0.3101434,4.5325678,0,2.7184852,0,31.93135,0,8.144406,0,0.341747805555556,4.7453286,0,0,9.799645,3.3945652,0,0,0,0,0,0,0,0,0,3.283357,0,1.689622,15.84715,0,0.321373,1.881118,6.642348,4.728555,0,15.93768,5.044559
