Time,precipitation
1-10 Jan 1981,1.642497
11-20 Jan 1981,1.65591
21-31 Jan 1981,1.362847
1-10 Feb 1981,1.923437
11-20 Feb 1981,2.816833
21-28 Feb 1981,1.954714
1-10 Mar 1981,18.80228
11-20 Mar 1981,20.04686
21-31 Mar 1981,42.25269
1-10 Apr 1981,8.026137
11-20 Apr 1981,18.8458
21-30 Apr 1981,25.5964
1-10 May 1981,2.326828
11-20 May 1981,4.308085
21-31 May 1981,1.560356
1-10 Jun 1981,0.1625365
11-20 Jun 1981,0.05437086
21-30 Jun 1981,3.009064
1-10 Jul 1981,92.86201
11-20 Jul 1981,67.56821
21-31 Jul 1981,69.86074
1-10 Aug 1981,58.96272
11-20 Aug 1981,79.63774
21-31 Aug 1981,68.00533
1-10 Sep 1981,12.8126
11-20 Sep 1981,17.44669
21-30 Sep 1981,5.830525
1-10 Oct 1981,6.244639
11-20 Oct 1981,2.882111
21-31 Oct 1981,3.399033
1-10 Nov 1981,3.577215
11-20 Nov 1981,3.662941
21-30 Nov 1981,3.601674
1-10 Dec 1981,2.07587
11-20 Dec 1981,2.227038
21-31 Dec 1981,4.197203
1-10 Jan 1982,12.37526
11-20 Jan 1982,9.210993
21-31 Jan 1982,1.543709
1-10 Feb 1982,13.23219
11-20 Feb 1982,15.25923
21-28 Feb 1982,11.17934
1-10 Mar 1982,9.22678
11-20 Mar 1982,10.9244
21-31 Mar 1982,24.22945
1-10 Apr 1982,74.19994
11-20 Apr 1982,33.2608
21-30 Apr 1982,13.82059
1-10 May 1982,18.83818
11-20 May 1982,18.74903
21-31 May 1982,5.471749
1-10 Jun 1982,0.3277581
11-20 Jun 1982,0.2474325
21-30 Jun 1982,3.84096
1-10 Jul 1982,11.80099
11-20 Jul 1982,18.31571
21-31 Jul 1982,55.05405
1-10 Aug 1982,44.26854
11-20 Aug 1982,76.26622
21-31 Aug 1982,49.81947
1-10 Sep 1982,25.09011
11-20 Sep 1982,6.540692
21-30 Sep 1982,19.37596
1-10 Oct 1982,8.38998
11-20 Oct 1982,9.546018
21-31 Oct 1982,2.993806
1-10 Nov 1982,6.223448
11-20 Nov 1982,3.528984
21-30 Nov 1982,10.07435
1-10 Dec 1982,2.184183
11-20 Dec 1982,3.406504
21-31 Dec 1982,2.580794
1-10 Jan 1983,2.038608
11-20 Jan 1983,2.702048
21-31 Jan 1983,5.16811
1-10 Feb 1983,10.68724
11-20 Feb 1983,8.01722
21-28 Feb 1983,5.830873
1-10 Mar 1983,3.175202
11-20 Mar 1983,4.223125
21-31 Mar 1983,5.165809
1-10 Apr 1983,11.42977
11-20 Apr 1983,15.97048
21-30 Apr 1983,29.74972
1-10 May 1983,30.23893
11-20 May 1983,35.86245
21-31 May 1983,24.51923
1-10 Jun 1983,1.566713
11-20 Jun 1983,0.1155115
21-30 Jun 1983,4.551537
1-10 Jul 1983,12.41594
11-20 Jul 1983,24.06403
21-31 Jul 1983,83.43282
1-10 Aug 1983,25.50427
11-20 Aug 1983,38.64196
21-31 Aug 1983,39.63855
1-10 Sep 1983,12.01361
11-20 Sep 1983,18.47578
21-30 Sep 1983,8.526824
1-10 Oct 1983,5.577365
11-20 Oct 1983,5.184203
21-31 Oct 1983,4.613385
1-10 Nov 1983,4.673167
11-20 Nov 1983,7.29442
21-30 Nov 1983,5.080514
1-10 Dec 1983,2.5493
11-20 Dec 1983,2.289254
21-31 Dec 1983,2.841526
1-10 Jan 1984,2.56523
11-20 Jan 1984,2.670274
21-31 Jan 1984,3.756234
1-10 Feb 1984,2.50812
11-20 Feb 1984,2.71258
21-29 Feb 1984,11.07023
1-10 Mar 1984,12.80941
11-20 Mar 1984,27.16883
21-31 Mar 1984,4.57095
1-10 Apr 1984,9.984439
11-20 Apr 1984,10.97501
21-30 Apr 1984,7.904071
1-10 May 1984,6.494772
11-20 May 1984,22.68501
21-31 May 1984,10.96237
1-10 Jun 1984,0.9274039
11-20 Jun 1984,0.2190313
21-30 Jun 1984,6.233258
1-10 Jul 1984,27.70595
11-20 Jul 1984,23.86025
21-31 Jul 1984,37.01353
1-10 Aug 1984,40.48753
11-20 Aug 1984,18.43721
21-31 Aug 1984,11.85556
1-10 Sep 1984,22.20964
