Time,NDVI
Oct 1981,0.5154839
Oct 1982,0.5775
Oct 1983,0.4459113
Oct 1984,0.5010161
Oct 1985,0.3785807
Oct 1986,0.4969516
Oct 1987,0.4574194
Oct 1988,0.4310726
Oct 1989,0.5226533
Oct 1990,0.35725
Oct 1991,0.4845001
Oct 1992,0.5664597
Oct 1993,0.4051048
Oct 1994,0.5815969
Oct 1995,0.4484032
Oct 1996,0.4171129
Oct 1997,0.4200242
Oct 1998,0.5598065
Oct 1999,0.5706775
Oct 2000,0.62325
Oct 2001,0.5510081
Oct 2002,0.5537661
Oct 2003,0.5350645
Oct 2004,0.4788549
Oct 2005,0.4681936
Oct 2006,0.5233307
