Time,NDVI
Jul 1981,0.2805161
Jul 1982,0.1448226
Jul 1983,0.1630161
Jul 1984,0.2404194
Jul 1985,0.2975484
Jul 1986,0.3599678
Jul 1987,0.3332258
Jul 1988,0.2050323
Jul 1989,0.2949839
Jul 1990,0.3381129
Jul 1991,0.1540484
Jul 1992,0.2875323
Jul 1993,0.3496774
Jul 1994,0.1832097
Jul 1995,0.3073387
Jul 1996,0.4319355
Jul 1997,0.4472581
Jul 1998,0.2454355
Jul 1999,0.289129
Jul 2000,0.3304678
Jul 2001,0.2984355
Jul 2002,0.3117742
Jul 2003,0.3076935
Jul 2004,0.3419033
Jul 2005,0.3970645
Jul 2006,0.3874677
