"","1","2","3"
"1983",34.3,31.7444444444445,74.5444444444445
"1984",26.2,43,75
"1985",37.8,47.8,75
"1986",49.2285714285714,50,75
"1987",54.6694444444444,49.0694444444444,75
"1988",29.5,35.5,75
"1989",41.2619047619048,35,75
"1990",22.8,43,75
"1991",33.3,36,75
"1992",20.9,39.7,75
"1993",53.1,41.1,75
"1994",48.3,50,75
"1995",18.1,37.8,75
"1996",69.2,44.2,73.8
"1997",75,50,75
"1998",39,32.8,75
"1999",45,50,75
"2000",41,50,75
"2001",42.1,46,75
"2002",45,34.1,75
"2003",51.9,50,75
"2004",36.4,50,75
"2005",42.6,50,75
"2006",49.7,50,75
"2007",60.2,50,75
"2008",56.3,46.7,75
"2009",42.6,50,75
"2010",45.5,43,75
"2011",50,50,75
"2012",36.2,50,75
"2013",34.6,50,75
"2014",26.8,44.5,75
"2015",6.6,25,75
"2016",36.1,50,75
"2017",32.2,50,75
"2018",59.7,50,75
"2019",61.6,43,75
