Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.227163388888889,0,0.0779110333333333,0.0407348108108108,0,0,0.0387492,0.0387492,0,0,0,0,0,0,0,1.356222,9.68507,0,0.188001555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.182779496696697,0.0184238756756757,0.139076077777778,0,0,0,0,0,0,2.070669,0,0,0,0.6816834,0,3.403116,0,0,0,4.587741,0,0,0,0,0.5429908,0,0,0,0,0,0,0.7309825,0,0,0,0,0
3,0.0362299667460318,0,0.7189871,0,0,0,0,0.0110882864864865,0.0199718638888889,0.4102666,0.0162581028571429,0,0,0,0,0.5690336,0.0162581028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.0290388333333333,0.00590281111111111,0,0,0.2125012,0.0499377027027027,0.137957251801802,0,0.3826247,0,0.0135420722222222,0,0.4875146,0,2.4327398,0,0,0,0,0,0,0,0,0,0,0,0,1.847695,0,0,0,0,0,1.5405543,0,0
5,0.258175854705882,0.33889979117647,0.231168676470588,0.15044474,0,0,0,0.372730288473767,0.231168676470588,0,0.272217730381558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9273198,0,0.2959436,0,0,0,0,4.517836,0,0,3.494069,0,11.4241034
6,0.145433,1.45433,0.770469688376233,3.85517248571429,0.845485152777778,10.502564,0.145433,0.701717592355212,0.145433,0,0.145433,3.97578,3.5291227,1.193343,0.145433,0.8201327,0.145433,0,0.387292322857143,0.145433,0.145433,0,0.145433,0.145433,0.145433,0,4.127144,0.145433,0.145433,0,0.145433,0.145433,0.145433,7.34366,0.145433,0.578541,0.145433
7,0,6.304351,0.564755866666667,0.340193466666667,3.6089409,0,0.0239796189189189,0.170387864864865,0,0,0,1.081732,0,7.954319,0,0.4532912,0,0.2565232,0,0,0,0,0,7.784263,0,0,0,0,0,0,5.588852,8.659231,0,0,0,0,0
8,8.332143,0,0.475238008108108,0,0.655113891891892,0,0,0,0,0,0,0,0,1.298132,4.545746,0,0,0,0,0,0,0,16.614449,7.8898628,0,0,0,10.37632,20.0390228,0,1.611462,19.244612,0,1.10819,0,2.613369,0
9,0.10372075,0,0.194043841666667,0,4.8328221,0.396256918918919,0.6327003,0,0,0,0.0903230916666667,3.092557,0,24.943775,0.6789753,0,6.125289,0,0,9.176558,6.126338,0.3557611,0,0.4124108,12.52751,0,4.379041,6.737562,0,0,0.8931022,0,3.331563,0,0,0,0
10,55.1871723666667,3.084806,28.7247551675676,2.21307416486487,4.465769,0.9799274,2.1164650246997,0.330659,20.357886,0,5.353521,0.202032943243243,2.65604331388889,0,27.2705373,4.4658389,0,46.048554,0,0,0,10.854236,0,50.2525794,2.847316,24.154271,4.504972,0,0.6589201,0,0,5.75562,0,3.01002,0,3.961639,4.890737
11,1.141419,8.1590151,10.1898612,17.8120661,38.22602,8.554501,0.215252511111111,0,0,6.453887,14.9212021944444,4.4355456,4.65403,3.996317,0,0.0103541777777778,0,6.412068,0,0,0,0,10.8175976444444,0,0,12.86516,0,15.5555034,0,2.7622046,24.138841,0,0,0,0,0.3686831,9.141903
12,7.82655326391223,0,10.9313624718487,14.587384,1.53895171944444,0,2.41708192899159,14.384,0,0.4700626,44.325114,4.97112,15.5538585,6.066241,0.790428,0,4.546416,12.6299,13.40109,0,0,0,6.126814,0,6.3024953,5.455947,0,9.9819295,16.0512982,0,0,27.200954,0,6.641728,19.5089344,2.470771,2.105975
13,4.442647,0,14.2261682965079,1.65601865,0,0,0,0,17.053636,29.83403,3.737099,11.874841,5.320082,8.548173,9.49032587428571,16.93159,0,8.748098,9.0323811,0.6548897,0,0,0,10.5534348,2.0447606,20.683947,0,29.629589,14.61894,12.604713,2.7987581,3.7499831,19.565896,55.7295546,18.054927,5.67298,0
14,6.6813681,6.750458,7.68323595428571,1.98320897928571,47.827867,7.5058956,2.50317022222222,0,0,0,22.2527818,6.877424,11.0598624,76.3073784,2.060365,1.044835,0,0,0,0,0,0,5.442971,0,11.420473,21.426722,0,0.6279149,28.013227,0,10.2648,39.948555,0,13.45943,31.6498997,0,10.1174
