Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.41111111111111,12.7,1.97581699346405,1.41111111111111,1.41111111111111,0,1.41111111111111,1.97581699346405,1.41111111111111,0,1.41111111111111,1.41111111111111,1.97581699346405,0,1.41111111111111,1.41111111111111,1.41111111111111,0,1.41111111111111,1.41111111111111,1.41111111111111,0,1.41111111111111,1.41111111111111,1.41111111111111,0,20.6111111111111,1.41111111111111,1.41111111111111,0,1.41111111111111,1.41111111111111,1.41111111111111,0,1.41111111111111,1.41111111111111,1.41111111111111
7,0,16,3.50294117647059,6.04865546218488,0,0,23.2,3.50294117647059,0,0,0,2.54571428571428,0,30.6,0,0,0,0,0,16,0,0,0,44.4,0,0,16,0,0,0,14.8,47.2,0,0,0,0,0
8,5.53999999999999,0,10.1657142857143,44.4,4.62571428571429,0,0,0,26.5,23.2,23.2,0,0,0,19,0,0,0,0,0,0,0,26.5,21.5,0,0,0,46.1,15.3,0,0,32.8,26.8,0,0,0,50.5
9,0,0,4.91428571428571,0,0,0,26.7,16.6,0,0,0,4.91428571428571,0,85.4,0,0,0,0,16.6,52.9,19.1,0,0,0,20.4,0,30.5,0,0,0,0,0,30.1,17.9,0,0,0
10,5.36,0,4.65294117647059,9.2,11,13.4,0,9.8,22.2,4.4,25.8,4.65294117647059,10.0129411764706,10.8,29.9,0,0,74.8,0,12.9,3.8,25.5,0,15.1,8.5,12.4,8.8,5.1,8.1,0,3.5,7.2,0,3.8,0,11.7,8.1
11,16.6,15.3,3.9,35.8,22.4757575757576,18,10.2,0,5.6,10.6,13.295202020202,5,28.8,17.2,5.1,13.8757575757576,17.7,35.4,0,4.5,0,21.1,14.7757575757576,19.7,13.7,20.4,5.6,25.9,4,23.7,23,6.8,0,12.4,3.8,0,17.7
12,23.8,0,36.5,11.9,7.17714285714284,3.6,11.0771428571428,51.2,3.4,7,38.7,15.2,10.3,19.7,13.6,12.1,8.4,15.2,5.6,0,8.9,17,28.7,10.5,8.9,22.9,0,10.9,17.3,11.4,9.5,55.5,0,9.6,28.3,9.6,12.4
